ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0031392	regulation of prostaglandin biosynthetic process	3/351	12/28891	0.000360569548808471	0.00270529017411102	0.00170974796461466	Ptgs2/Il1b/Fabp5	3
GO:0033632	regulation of cell-cell adhesion mediated by integrin	3/351	12/28891	0.000360569548808471	0.00270529017411102	0.00170974796461466	Cd3e/Ccl5/Skap1	3
GO:0051133	regulation of NK T cell activation	3/351	12/28891	0.000360569548808471	0.00270529017411102	0.00170974796461466	Il12b/Cd300a/Hsph1	3
GO:0061517	macrophage proliferation	3/351	12/28891	0.000360569548808471	0.00270529017411102	0.00170974796461466	Cx3cl1/Csf1r/Csf1	3
GO:0010660	regulation of muscle cell apoptotic process	7/351	109/28891	0.000379825114642017	0.00284440461792067	0.00179766852834132	Nrg1/Il12b/Fndc1/Nfe2l2/Hmox1/Bag3/Qki	7
GO:0036230	granulocyte activation	5/351	51/28891	0.00038206847522265	0.00285048839941393	0.00180151348853258	Ccl5/Ptafr/Cd300a/Spi1/Fcgr4	5
GO:0045429	positive regulation of nitric oxide biosynthetic process	5/351	51/28891	0.00038206847522265	0.00285048839941393	0.00180151348853258	Clec7a/Ptgs2/Tlr2/Il1b/App	5
GO:0010955	negative regulation of protein processing	4/351	29/28891	0.000400076283690869	0.00296348371479384	0.00187292671892487	Thbs1/Il1r2/Cst7/Plau	4
GO:0050820	positive regulation of coagulation	4/351	29/28891	0.000400076283690869	0.00296348371479384	0.00187292671892487	Thbs1/Emilin2/Nfe2l2/Plau	4
GO:1903318	negative regulation of protein maturation	4/351	29/28891	0.000400076283690869	0.00296348371479384	0.00187292671892487	Thbs1/Il1r2/Cst7/Plau	4
GO:0031640	killing of cells of another organism	7/351	110/28891	0.000401477766091262	0.00296348371479384	0.00187292671892487	Clec7a/Ccl22/Ccl17/Lgals3/Lyz2/Gzma/Ccl21a	7
GO:0141061	disruption of cell in another organism	7/351	110/28891	0.000401477766091262	0.00296348371479384	0.00187292671892487	Clec7a/Ccl22/Ccl17/Lgals3/Lyz2/Gzma/Ccl21a	7
GO:0006869	lipid transport	15/351	445/28891	0.00040167700953531	0.00296348371479384	0.00187292671892487	Nrg1/Pla2g2d/Ptgs2/Il1b/Thbs1/Msr1/Stra6l/Abca1/Fabp5/Plin2/Lipa/Abca9/Soat2/Inhba/Fasl	15
GO:0002716	negative regulation of natural killer cell mediated immunity	5/351	52/28891	0.000418547580673863	0.00307655638635548	0.00194438883855483	Klrd1/H2-M2/Cd96/Klrb1b/Havcr2	5
GO:0010518	positive regulation of phospholipase activity	5/351	52/28891	0.000418547580673863	0.00307655638635548	0.00194438883855483	Ccl5/Cd86/Txk/Ptafr/Gna13	5
GO:0055074	calcium ion homeostasis	13/351	353/28891	0.000424756164480838	0.00311644301895333	0.00196959725780394	Cx3cl1/Vdr/Ccl5/Asph/Lck/App/Ccr5/Slc30a1/Xcl1/Ccl21a/Slc8a1/Fasl/Cxcr3	13
GO:0002714	positive regulation of B cell mediated immunity	6/351	80/28891	0.000434861601219406	0.00317305607922732	0.00200537680762834	H2-M2/Fcgr1/Gimap3/C3/Xcl1/Fcgr3	6
GO:0002891	positive regulation of immunoglobulin mediated immune response	6/351	80/28891	0.000434861601219406	0.00317305607922732	0.00200537680762834	H2-M2/Fcgr1/Gimap3/C3/Xcl1/Fcgr3	6
GO:1903036	positive regulation of response to wounding	6/351	80/28891	0.000434861601219406	0.00317305607922732	0.00200537680762834	Nrg1/Clec7a/Thbs1/Emilin2/Nfe2l2/Plau	6
GO:0070588	calcium ion transmembrane transport	13/351	354/28891	0.000436223166246023	0.00317717201887414	0.00200797808844508	Cx3cl1/Gimap3/Asph/Lck/Ccr5/Xcl1/Gpr35/Cacnb3/Sestd1/Ccl21a/Slc8a1/Fasl/Cxcr3	13
GO:0045730	respiratory burst	4/351	30/28891	0.00045723316747615	0.00330163800326352	0.00208664080104797	Clec7a/Slamf8/Slc11a1/Lipa	4
GO:0002920	regulation of humoral immune response	5/351	53/28891	0.000457592476391113	0.00330163800326352	0.00208664080104797	Il1b/Gimap3/C3/C6/Fcgr2b	5
GO:0046638	positive regulation of alpha-beta T cell differentiation	5/351	53/28891	0.000457592476391113	0.00330163800326352	0.00208664080104797	Gimap3/Malt1/Zap70/Cd83/Foxp3	5
GO:1904407	positive regulation of nitric oxide metabolic process	5/351	53/28891	0.000457592476391113	0.00330163800326352	0.00208664080104797	Clec7a/Ptgs2/Tlr2/Il1b/App	5
GO:0051346	negative regulation of hydrolase activity	13/351	356/28891	0.000459947255997566	0.00330163800326352	0.00208664080104797	Ptgs2/Vegfa/Thbs1/App/Src/Plaur/Hgf/Cst7/Timp3/Serpina3f/Gzma/Fnip1/Picalm	13
GO:0002223	stimulatory C-type lectin receptor signaling pathway	3/351	13/28891	0.000464527708063416	0.00330163800326352	0.00208664080104797	Clec7a/Clec4n/Klrd1	3
GO:0032908	regulation of transforming growth factor beta1 production	3/351	13/28891	0.000464527708063416	0.00330163800326352	0.00208664080104797	Cx3cl1/Lum/Foxp3	3
GO:0034116	positive regulation of heterotypic cell-cell adhesion	3/351	13/28891	0.000464527708063416	0.00330163800326352	0.00208664080104797	Il1b/Lck/Skap1	3
GO:0070671	response to interleukin-12	3/351	13/28891	0.000464527708063416	0.00330163800326352	0.00208664080104797	Il12b/Ticam2/Sirpa	3
GO:0097501	stress response to metal ion	3/351	13/28891	0.000464527708063416	0.00330163800326352	0.00208664080104797	Muc2/Slc11a1/Slc30a1	3
GO:1990840	response to lectin	3/351	13/28891	0.000464527708063416	0.00330163800326352	0.00208664080104797	Clec7a/Clec4n/Klrd1	3
GO:1990858	cellular response to lectin	3/351	13/28891	0.000464527708063416	0.00330163800326352	0.00208664080104797	Clec7a/Clec4n/Klrd1	3
GO:0045453	bone resorption	6/351	81/28891	0.00046491438750774	0.00330163800326352	0.00208664080104797	Dcstamp/Vegfa/Src/Csf1r/Acp5/Fcgr4	6
GO:1990874	vascular associated smooth muscle cell proliferation	6/351	81/28891	0.00046491438750774	0.00330163800326352	0.00208664080104797	Adamts1/Src/Hmox1/Timp3/Gna13/Igfbp5	6
GO:0050886	endocrine process	7/351	113/28891	0.0004724156626525	0.00334070232006087	0.00211132951532065	Nrg1/Il1b/Vdr/Ece1/Hcar2/Niban2/Inhba	7
GO:0070227	lymphocyte apoptotic process	7/351	113/28891	0.0004724156626525	0.00334070232006087	0.00211132951532065	Cd3g/Ccl5/Lgals3/Lipa/Fnip1/Fasl/Il7r	7
GO:0043123	positive regulation of canonical NF-kappaB signal transduction	8/351	148/28891	0.000472930750129099	0.00334070232006087	0.00211132951532065	Clec7a/Cx3cl1/Clec4n/Il1b/Tnfsf10/Ticam2/Ccl21a/Fasl	8
GO:0051091	positive regulation of DNA-binding transcription factor activity	11/351	269/28891	0.000491173496990781	0.00346342515400225	0.00218889055389278	Clec7a/Cx3cl1/Tlr2/Il1b/App/Rab7b/Malt1/Tnfsf18/Fcgr2b/Ticam2/Plpp3	11
GO:0002832	negative regulation of response to biotic stimulus	9/351	187/28891	0.000497481737674001	0.00350170890970534	0.00221308595223398	Mmp12/Klrd1/Slamf8/H2-M2/Rab7b/Cd96/Klrb1b/Havcr2/Foxp3	9
GO:0002042	cell migration involved in sprouting angiogenesis	5/351	54/28891	0.000499318005734571	0.00350225868811009	0.00221343341311545	Ptgs2/Vegfa/Thbs1/Hmox1/Spred1	5
GO:0045124	regulation of bone resorption	5/351	54/28891	0.000499318005734571	0.00350225868811009	0.00221343341311545	Dcstamp/Vegfa/Src/Csf1r/Fcgr4	5
GO:0120161	regulation of cold-induced thermogenesis	8/351	150/28891	0.000517020550517743	0.0036200525013404	0.00228787930226333	Vegfa/Cmklr1/Dock7/Fabp5/Pdgfc/Lama4/Gatm/Grb10	8
GO:0060402	calcium ion transport into cytosol	4/351	31/28891	0.000519977254431385	0.0036343673362362	0.00229692630212349	Gimap3/Asph/Cacnb3/Slc8a1	4
GO:0051928	positive regulation of calcium ion transport	8/351	151/28891	0.000540281124916153	0.00376966725335544	0.00238243607853155	Cx3cl1/Ccl5/Gimap3/Asph/Lgals3/Lilra5/Cacnb3/Cxcr3	8
GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	5/351	55/28891	0.000543840883324001	0.00378787076776717	0.00239394073042144	Gimap3/Malt1/Tnfsf18/Cd83/Foxp3	5
GO:0045580	regulation of T cell differentiation	9/351	190/28891	0.00055799341584836	0.00387966102746923	0.00245195232976812	Gimap3/Lck/Malt1/Tnfsf18/Zap70/Dtx1/Cd83/Foxp3/Il7r	9
GO:0032535	regulation of cellular component size	14/351	411/28891	0.000561045206344717	0.00389408380152849	0.00246106754736212	Tlr2/Vegfa/Dscam/Plek/Ccr5/Aqp4/Eps8/Sema6d/Ccl21a/Specc1l/Cln8/Picalm/Shtn1/Il7r	14
GO:0009991	response to extracellular stimulus	15/351	460/28891	0.000565759204101495	0.0039199733376354	0.00247742977796023	Vdr/Cd3e/Axl/Nfe2l2/Vcam1/Gdf15/Impact/Fbn1/Plin2/Lipa/Elapor1/Fnip1/Gatm/Rragc/Zeb2	15
GO:0042552	myelination	9/351	191/28891	0.0005794550552976	0.00398632312801127	0.00251936295767358	Nrg1/Tlr2/Ndrg1/Itgax/Hgf/Cst7/B4galt5/Qki/Cd9	9
GO:0048754	branching morphogenesis of an epithelial tube	9/351	191/28891	0.0005794550552976	0.00398632312801127	0.00251936295767358	Pgf/Vegfa/Vdr/Src/Gna13/Plxnd1/Mmp14/Col4a1/Csf1	9
GO:0002517	T cell tolerance induction	3/351	14/28891	0.000585906806609859	0.00398632312801127	0.00251936295767358	Cd3e/Cd86/Foxp3	3
GO:0002551	mast cell chemotaxis	3/351	14/28891	0.000585906806609859	0.00398632312801127	0.00251936295767358	Pgf/Vegfa/Ccl5	3
GO:0010820	positive regulation of T cell chemotaxis	3/351	14/28891	0.000585906806609859	0.00398632312801127	0.00251936295767358	Ccl5/Xcl1/Ccl21a	3
GO:0033004	negative regulation of mast cell activation	3/351	14/28891	0.000585906806609859	0.00398632312801127	0.00251936295767358	Hmox1/Cd300a/Rabgef1	3
GO:0051917	regulation of fibrinolysis	3/351	14/28891	0.000585906806609859	0.00398632312801127	0.00251936295767358	Thbs1/Plaur/Plau	3
GO:0061687	detoxification of inorganic compound	3/351	14/28891	0.000585906806609859	0.00398632312801127	0.00251936295767358	Muc2/Slc11a1/Slc30a1	3
GO:2001046	positive regulation of integrin-mediated signaling pathway	3/351	14/28891	0.000585906806609859	0.00398632312801127	0.00251936295767358	Cd63/Lama2/Nid1	3
GO:2001279	regulation of unsaturated fatty acid biosynthetic process	3/351	14/28891	0.000585906806609859	0.00398632312801127	0.00251936295767358	Ptgs2/Il1b/Fabp5	3
GO:0006910	phagocytosis, recognition	4/351	32/28891	0.000588608685344157	0.00398632312801127	0.00251936295767358	Clec7a/Fcgr1/Fcgr3/Sirpa	4
GO:0060586	multicellular organismal-level iron ion homeostasis	4/351	32/28891	0.000588608685344157	0.00398632312801127	0.00251936295767358	Slc11a1/Hmox1/Slc11a2/Picalm	4
GO:0150077	regulation of neuroinflammatory response	4/351	32/28891	0.000588608685344157	0.00398632312801127	0.00251936295767358	Ptgs2/Cx3cl1/Csf1r/Cst7	4
GO:0001936	regulation of endothelial cell proliferation	8/351	153/28891	0.000589343454417329	0.00398632312801127	0.00251936295767358	Pgf/Vegfa/Il12b/Thbs1/Hmox1/Aldh1a2/Hspg2/Cxcr3	8
GO:0042113	B cell activation	12/351	320/28891	0.000597656217974606	0.00403569893628954	0.00255056855199867	Slamf8/Cfb/Cd86/Cd300a/Tbc1d10c/Malt1/Fcgr2b/Spi1/Fnip1/Mmp14/Foxp3/Il7r	12
GO:0006631	fatty acid metabolic process	15/351	463/28891	0.000604666220010816	0.00407612558464144	0.0025761182621175	Ptgs2/Il1b/Tnxb/C3/Pla2g15/Peds1/Fmo2/Sgpl1/Asah1/Pdpn/Fabp5/Lipa/Acsbg1/Cygb/Qki	15
GO:1904062	regulation of monoatomic cation transmembrane transport	13/351	367/28891	0.000610919641632887	0.00411132407477267	0.00259836376740019	Cx3cl1/Gimap3/Cd63/Asph/App/Slc30a1/Gpr35/Kcnh2/Cacnb3/Sestd1/Kcnip2/Slc8a1/Cxcr3	13
GO:0106106	cold-induced thermogenesis	8/351	154/28891	0.000615190183833196	0.0041330821119586	0.00261211488369398	Vegfa/Cmklr1/Dock7/Fabp5/Pdgfc/Lama4/Gatm/Grb10	8
GO:0001911	negative regulation of leukocyte mediated cytotoxicity	5/351	57/28891	0.00064175448401339	0.00429111905383579	0.00271199449819679	Klrd1/H2-M2/Klrb1b/Havcr2/Il7r	5
GO:0070527	platelet aggregation	5/351	57/28891	0.00064175448401339	0.00429111905383579	0.00271199449819679	Tspan9/Emilin2/Plek/Pdpn/Cd9	5
GO:0046660	female sex differentiation	8/351	155/28891	0.000641944517089892	0.00429111905383579	0.00271199449819679	Vegfa/Axl/Lhfpl2/Adamts1/Src/Mertk/Sgpl1/Inhba	8
GO:0010657	muscle cell apoptotic process	7/351	119/28891	0.000644165385277766	0.00429875191783353	0.00271681848115034	Nrg1/Il12b/Fndc1/Nfe2l2/Hmox1/Bag3/Qki	7
GO:0048469	cell maturation	10/351	235/28891	0.000646344110517162	0.00430226250667475	0.00271903717923431	Clec7a/Vegfa/C3/App/B4galt5/Fam20c/Ntn4/Kcnip2/Ccl21a/Fem1b	10
GO:0007272	ensheathment of neurons	9/351	194/28891	0.000647931100402824	0.00430226250667475	0.00271903717923431	Nrg1/Tlr2/Ndrg1/Itgax/Hgf/Cst7/B4galt5/Qki/Cd9	9
GO:0008366	axon ensheathment	9/351	194/28891	0.000647931100402824	0.00430226250667475	0.00271903717923431	Nrg1/Tlr2/Ndrg1/Itgax/Hgf/Cst7/B4galt5/Qki/Cd9	9
GO:0002370	natural killer cell cytokine production	4/351	33/28891	0.000663429328712351	0.00438325447029852	0.00277022423719986	Cd160/H2-M2/Gimap3/Cd96	4
GO:0002727	regulation of natural killer cell cytokine production	4/351	33/28891	0.000663429328712351	0.00438325447029852	0.00277022423719986	Cd160/H2-M2/Gimap3/Cd96	4
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	4/351	33/28891	0.000663429328712351	0.00438325447029852	0.00277022423719986	Gimap3/Malt1/Cd83/Foxp3	4
GO:0045927	positive regulation of growth	12/351	324/28891	0.000666347259796017	0.00438797931078898	0.00277321034437942	Nrg1/Vegfa/Sh3pxd2b/Dscam/C3/Sgk1/Mmp14/Agr2/Picalm/Shtn1/Csf1/Cxcl16	12
GO:0070482	response to oxygen levels	12/351	324/28891	0.000666347259796017	0.00438797931078898	0.00277321034437942	Pgf/Vegfa/Ece1/Fndc1/Nfe2l2/Hmox1/Slc11a2/Pdpn/Slc8a1/Atp6v1a/Plau/Zeb2	12
GO:0042692	muscle cell differentiation	15/351	468/28891	0.000674583117282183	0.0044323494678325	0.00280125235865973	Nrg1/Vegfa/C3/Lama2/Csf1r/Col14a1/Ttn/Gdf15/Nid1/Igfbp5/Slc8a1/Mmp14/Ptgfrn/Qki/Cd9	15
GO:0050890	cognition	13/351	371/28891	0.000675310272834922	0.0044323494678325	0.00280125235865973	Nrg1/Il1rn/Ptgs2/Tlr2/Il1b/Prrt1/App/Aph1c/Slc11a2/Sgk1/Gatm/Cln8/Picalm	13
GO:0032816	positive regulation of natural killer cell activation	5/351	58/28891	0.000695387368767893	0.00454913510208749	0.00287506107699041	Cd160/H2-M2/Il12b/Axl/Ticam2	5
GO:0043536	positive regulation of blood vessel endothelial cell migration	5/351	58/28891	0.000695387368767893	0.00454913510208749	0.00287506107699041	Ptgs2/Vegfa/Thbs1/Nfe2l2/Hmox1	5
GO:0010819	regulation of T cell chemotaxis	3/351	15/28891	0.000725809209427676	0.00470948516345255	0.00297640258692097	Ccl5/Xcl1/Ccl21a	3
GO:0014004	microglia differentiation	3/351	15/28891	0.000725809209427676	0.00470948516345255	0.00297640258692097	Tlr2/App/Csf1r	3
GO:0032905	transforming growth factor beta1 production	3/351	15/28891	0.000725809209427676	0.00470948516345255	0.00297640258692097	Cx3cl1/Lum/Foxp3	3
GO:0050930	induction of positive chemotaxis	3/351	15/28891	0.000725809209427676	0.00470948516345255	0.00297640258692097	Pgf/Vegfa/Ccl21a	3
GO:2000318	positive regulation of T-helper 17 type immune response	3/351	15/28891	0.000725809209427676	0.00470948516345255	0.00297640258692097	Clec7a/Clec4n/Malt1	3
GO:0010631	epithelial cell migration	12/351	328/28891	0.000741537388015184	0.00479330162545995	0.00302937473264114	Ptgs2/Vegfa/Thbs1/Cd63/Src/Nfe2l2/Gab2/Hmox1/Plxnd1/Spred1/Plpp3/Zeb2	12
GO:0001796	regulation of type IIa hypersensitivity	4/351	34/28891	0.000744742396124424	0.00479330162545995	0.00302937473264114	H2-M2/Fcgr1/C3/Fcgr3	4
GO:0001798	positive regulation of type IIa hypersensitivity	4/351	34/28891	0.000744742396124424	0.00479330162545995	0.00302937473264114	H2-M2/Fcgr1/C3/Fcgr3	4
GO:0002892	regulation of type II hypersensitivity	4/351	34/28891	0.000744742396124424	0.00479330162545995	0.00302937473264114	H2-M2/Fcgr1/C3/Fcgr3	4
GO:0002894	positive regulation of type II hypersensitivity	4/351	34/28891	0.000744742396124424	0.00479330162545995	0.00302937473264114	H2-M2/Fcgr1/C3/Fcgr3	4
GO:0001961	positive regulation of cytokine-mediated signaling pathway	5/351	59/28891	0.000752301783516482	0.00481860177737888	0.00304536447143582	Mmp12/Axl/Txk/Ticam2/Csf1	5
GO:0031663	lipopolysaccharide-mediated signaling pathway	5/351	59/28891	0.000752301783516482	0.00481860177737888	0.00304536447143582	Cd14/Cx3cl1/Malt1/Spi1/Ticam2	5
GO:0032673	regulation of interleukin-4 production	5/351	59/28891	0.000752301783516482	0.00481860177737888	0.00304536447143582	H2-M2/Cd3e/Havcr2/Cd83/Foxp3	5
GO:0090132	epithelium migration	12/351	330/28891	0.000781716679121717	0.00499897150821978	0.00315935844632787	Ptgs2/Vegfa/Thbs1/Cd63/Src/Nfe2l2/Gab2/Hmox1/Plxnd1/Spred1/Plpp3/Zeb2	12
GO:0033135	regulation of peptidyl-serine phosphorylation	8/351	160/28891	0.000790159680161288	0.00504486565026053	0.00318836362170344	Ptgs2/Vegfa/Osm/Fnip2/App/Dock7/Hgf/Fnip1	8
GO:0033003	regulation of mast cell activation	5/351	60/28891	0.000812622750808614	0.00517170773038581	0.00326852803082933	Cd300lb/Gab2/Hmox1/Cd300a/Rabgef1	5
GO:0043030	regulation of macrophage activation	5/351	60/28891	0.000812622750808614	0.00517170773038581	0.00326852803082933	Cx3cl1/Thbs1/Slc7a2/Cst7/Havcr2	5
GO:1903305	regulation of regulated secretory pathway	8/351	161/28891	0.000822862118246534	0.00522551106821463	0.00330253183131721	Cd160/Baiap3/Ptafr/Gab2/Hmox1/Cd300a/Spi1/Rabgef1	8
GO:0090130	tissue migration	12/351	332/28891	0.000823700037861141	0.00522551106821463	0.00330253183131721	Ptgs2/Vegfa/Thbs1/Cd63/Src/Nfe2l2/Gab2/Hmox1/Plxnd1/Spred1/Plpp3/Zeb2	12
GO:0001794	type IIa hypersensitivity	4/351	35/28891	0.000832852072387041	0.00525845111947697	0.0033233499994158	H2-M2/Fcgr1/C3/Fcgr3	4
GO:0002445	type II hypersensitivity	4/351	35/28891	0.000832852072387041	0.00525845111947697	0.0033233499994158	H2-M2/Fcgr1/C3/Fcgr3	4
GO:0090322	regulation of superoxide metabolic process	4/351	35/28891	0.000832852072387041	0.00525845111947697	0.0033233499994158	Clec7a/App/Nfe2l2/Acp5	4
GO:0030324	lung development	10/351	243/28891	0.000835300212045933	0.00526556336201107	0.00332784494872397	Mmp12/Vegfa/Aldh1a2/Asah1/Pdpn/Lipa/Igfbp5/Mmp14/Agr2/Adamts2	10
GO:0010634	positive regulation of epithelial cell migration	8/351	162/28891	0.000856642858252694	0.00539157211260463	0.00340748269217668	Ptgs2/Vegfa/Thbs1/Src/Nfe2l2/Gab2/Hmox1/Plpp3	8
GO:0045582	positive regulation of T cell differentiation	7/351	125/28891	0.000862081035969681	0.00541714583523177	0.00342364532812154	Gimap3/Lck/Malt1/Zap70/Cd83/Foxp3/Il7r	7
GO:0071902	positive regulation of protein serine/threonine kinase activity	9/351	202/28891	0.000863425603758075	0.00541714583523177	0.00342364532812154	Il1rn/Vegfa/Il1b/Thbs1/App/Src/Pik3r5/Pdgfc/Zeb2	9
GO:0010812	negative regulation of cell-substrate adhesion	5/351	61/28891	0.000876476740561078	0.0054731713705256	0.00345905356116499	Mmp12/Plet1/Thbs1/Src/Mmp14	5
GO:0030199	collagen fibril organization	5/351	61/28891	0.000876476740561078	0.0054731713705256	0.00345905356116499	Tnxb/Col14a1/Dpt/Adamts2/Aebp1	5
GO:0035924	cellular response to vascular endothelial growth factor stimulus	5/351	61/28891	0.000876476740561078	0.0054731713705256	0.00345905356116499	Pgf/Vegfa/Il12b/Cd63/Nrp2	5
GO:0051132	NK T cell activation	3/351	16/28891	0.000885289630255726	0.00551955224873053	0.00348836635461938	Il12b/Cd300a/Hsph1	3
GO:0034329	cell junction assembly	15/351	481/28891	0.000889338622754757	0.00553613292664836	0.00349884537110095	Nrg1/Tlr2/Vegfa/Il1b/Flrt3/Adgrl3/Tns1/App/Src/Dock7/Zfp703/Plxnd1/Mmp14/Cadm1/Cd9	15
GO:0010827	regulation of glucose transmembrane transport	6/351	92/28891	0.000913863665015406	0.00567107919224513	0.0035841316391488	Il1b/Hk2/C3/Nfe2l2/Fabp5/Grb10	6
GO:0042542	response to hydrogen peroxide	6/351	92/28891	0.000913863665015406	0.00567107919224513	0.0035841316391488	Axl/Lck/Src/Nfe2l2/Hmox1/Sirpa	6
GO:0030323	respiratory tube development	10/351	246/28891	0.000916936105811459	0.00568129618281937	0.00359058879446838	Mmp12/Vegfa/Aldh1a2/Asah1/Pdpn/Lipa/Igfbp5/Mmp14/Agr2/Adamts2	10
GO:1901889	negative regulation of cell junction assembly	4/351	36/28891	0.000928063160007447	0.00574130998364856	0.00362851761807423	Tlr2/Il1b/Src/Mmp14	4
GO:0031342	negative regulation of cell killing	5/351	62/28891	0.00094399159758176	0.00582176861418844	0.00367936760862892	Klrd1/H2-M2/Klrb1b/Havcr2/Il7r	5
GO:0046470	phosphatidylcholine metabolic process	5/351	62/28891	0.00094399159758176	0.00582176861418844	0.00367936760862892	Pla2g2d/Pla2g15/Pla2g7/Fabp5/Pcyt1a	5
GO:0033138	positive regulation of peptidyl-serine phosphorylation	7/351	127/28891	0.000946379906077847	0.0058274768868843	0.00368297524662525	Ptgs2/Vegfa/Osm/Fnip2/App/Dock7/Fnip1	7
GO:0061041	regulation of wound healing	7/351	128/28891	0.000990893605597895	0.00608461957264153	0.00384548985884552	Clec7a/Thbs1/Emilin2/Nfe2l2/Plaur/Plau/Cd9	7
GO:0032872	regulation of stress-activated MAPK cascade	9/351	206/28891	0.000991194302872578	0.00608461957264153	0.00384548985884552	Clec7a/Vegfa/Il1b/App/Hgf/Fcgr2b/Spi1/Ccl21a/Sirpa	9
GO:0060193	positive regulation of lipase activity	5/351	63/28891	0.00101529646881191	0.00620389744132921	0.00392087367355196	Ccl5/Cd86/Txk/Ptafr/Gna13	5
GO:0090303	positive regulation of wound healing	5/351	63/28891	0.00101529646881191	0.00620389744132921	0.00392087367355196	Clec7a/Thbs1/Emilin2/Nfe2l2/Plau	5
GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	5/351	63/28891	0.00101529646881191	0.00620389744132921	0.00392087367355196	Thbs1/Tnfsf10/App/Timp3/Inhba	5
GO:0002724	regulation of T cell cytokine production	4/351	37/28891	0.00103068073764671	0.00622156372543106	0.00393203879497757	Il1b/Xcl1/Malt1/Foxp3	4
GO:0014912	negative regulation of smooth muscle cell migration	4/351	37/28891	0.00103068073764671	0.00622156372543106	0.00393203879497757	Nfe2l2/Gna13/Sema6d/Igfbp5	4
GO:0022617	extracellular matrix disassembly	4/351	37/28891	0.00103068073764671	0.00622156372543106	0.00393203879497757	Sh3pxd2b/Mmp13/Pdpn/Cma1	4
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	4/351	37/28891	0.00103068073764671	0.00622156372543106	0.00393203879497757	Vegfa/Nfe2l2/Hmox1/Bag3	4
GO:0045920	negative regulation of exocytosis	4/351	37/28891	0.00103068073764671	0.00622156372543106	0.00393203879497757	Hmox1/Cd300a/Spi1/Rabgef1	4
GO:0050869	negative regulation of B cell activation	4/351	37/28891	0.00103068073764671	0.00622156372543106	0.00393203879497757	Cd300a/Tbc1d10c/Fcgr2b/Foxp3	4
GO:0097242	amyloid-beta clearance	4/351	37/28891	0.00103068073764671	0.00622156372543106	0.00393203879497757	Msr1/C3/App/Picalm	4
GO:2000406	positive regulation of T cell migration	4/351	37/28891	0.00103068073764671	0.00622156372543106	0.00393203879497757	Ccl5/App/Xcl1/Ccl21a	4
GO:0010632	regulation of epithelial cell migration	10/351	250/28891	0.00103585987059206	0.00623393613963562	0.00393985818167628	Ptgs2/Vegfa/Thbs1/Cd63/Src/Nfe2l2/Gab2/Hmox1/Spred1/Plpp3	10
GO:0051651	maintenance of location in cell	10/351	250/28891	0.00103585987059206	0.00623393613963562	0.00393985818167628	Cx3cl1/Hk2/Asph/Lck/Ccr5/Xcl1/Ccl21a/Slc8a1/Fasl/Cxcr3	10
GO:0031099	regeneration	8/351	167/28891	0.00104263421041521	0.00625580526249125	0.00395367950430117	Nrg1/Txk/Igsf10/Hmox1/Hgf/Ptgfrn/Plau/Cd9	8
GO:0031644	regulation of nervous system process	8/351	167/28891	0.00104263421041521	0.00625580526249125	0.00395367950430117	App/Itgax/Src/Gpr35/Hgf/Cst7/Cacnb3/Fabp5	8
GO:0048732	gland development	15/351	489/28891	0.0010483317872783	0.00628053209100264	0.0039693069017328	Vegfa/Vdr/Src/Hmox1/Plaur/Hgf/Zfp703/Ntn4/Plxnd1/Lipa/Igfbp5/Fem1b/Plau/Cadm1/Csf1	15
GO:0007265	Ras protein signal transduction	12/351	342/28891	0.00106292287107722	0.00633489501314775	0.00400366436045483	Nrg1/Src/Gpr35/Abca1/Pdpn/Gna13/Eps8/Rgl1/Rabgef1/Lat/Shtn1/Csf1	12
GO:0001771	immunological synapse formation	3/351	17/28891	0.0010653563400625	0.00633489501314775	0.00400366436045483	Lgals3/Havcr2/Ccl21a	3
GO:0010755	regulation of plasminogen activation	3/351	17/28891	0.0010653563400625	0.00633489501314775	0.00400366436045483	Thbs1/Plaur/Plau	3
GO:0071498	cellular response to fluid shear stress	3/351	17/28891	0.0010653563400625	0.00633489501314775	0.00400366436045483	Ptgs2/Src/Nfe2l2	3
GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	3/351	17/28891	0.0010653563400625	0.00633489501314775	0.00400366436045483	Ece1/Nrp2/Plxnd1	3
GO:0045670	regulation of osteoclast differentiation	6/351	95/28891	0.00108058164593707	0.0064080214952651	0.004049880420808	Ccl5/Il12b/Csf1r/Ccl9/Fbn1/Csf1	6
GO:0002286	T cell activation involved in immune response	7/351	130/28891	0.00108485441071643	0.0064080214952651	0.004049880420808	Il12b/Slc11a1/Lgals3/Malt1/Tnfsf18/Havcr2/Foxp3	7
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	7/351	130/28891	0.00108485441071643	0.0064080214952651	0.004049880420808	Clec7a/Lck/Tnfsf10/App/Slc11a2/Malt1/Fasl	7
GO:0045824	negative regulation of innate immune response	7/351	130/28891	0.00108485441071643	0.0064080214952651	0.004049880420808	Mmp12/Klrd1/Slamf8/H2-M2/Cd96/Klrb1b/Havcr2	7
