ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002068	glandular epithelial cell development	10/2078	38/28891	0.000264891625636571	0.00236932991281062	0.00146743651236241	Bmal1/Fasn/Pdpk1/Fzd5/Pgr/Hif1a/Insm1/Clock/Spdef/Nkx2-2	10
GO:0014706	striated muscle tissue development	39/2078	301/28891	0.000265486389851092	0.00237118820789743	0.00146858744117414	Erbb3/Cenpf/Vegfa/Lrp6/Ly6e/Fdps/Dsp/Dsg2/Nrg1/Srf/Sirt1/Dipk2a/Ctnnb1/Hnrnpu/Tbx3/Tnnt2/Maml1/Id2/Acadm/Camk2d/Cxadr/Large1/Tsc1/Smad3/Gata5/Ifrd1/Ccnb1/Pdgfrb/Bmp7/2810429I04Rik/Frs2/G6pdx/Prmt1/Fhl2/Hdac7/Ppara/Prickle1/Ube4b/Nr3c1	39
GO:0046320	regulation of fatty acid oxidation	11/2078	45/28891	0.000268082031432241	0.00238394572799033	0.00147648876833432	Acacb/Cpt1a/Fmo2/Mfsd2a/Ppargc1a/Fmo1/Nucb2/Pparg/Nr4a3/Dbi/Ppara	11
GO:0072337	modified amino acid transport	11/2078	45/28891	0.000268082031432241	0.00238394572799033	0.00147648876833432	Slc5a6/Slc16a9/Arg2/Slc7a2/Slc25a20/Slc66a1/Slc38a2/Slc7a1/Slc38a4/Slc3a1/Ctns	11
GO:1901568	fatty acid derivative metabolic process	11/2078	45/28891	0.000268082031432241	0.00238394572799033	0.00147648876833432	Hmgcs2/Acsl1/Acsl4/Aldh3a2/Cyp4f40/Acsl6/Cyp4f14/Nudt19/Oxct1/Acsl3/Alox15	11
GO:0006576	biogenic amine metabolic process	19/2078	109/28891	0.000270459352555062	0.00239465961431339	0.00148312437779282	Aoc1/Itgam/Srm/Azin1/Gdpd1/Ly6e/Abhd4/Maoa/Sult1d1/Odc1/Atp7a/Abat/Sat1/Amd1/Rnf180/Insm1/Aldh2/Slc1a1/Mecp2	19
GO:0016525	negative regulation of angiogenesis	19/2078	109/28891	0.000270459352555062	0.00239465961431339	0.00148312437779282	E2f2/Dab2ip/Foxo4/Efna3/Spred1/Gadd45a/Amot/Epha2/Ctnnb1/Pde3b/Stard13/Pparg/Ecscr/Foxj2/Klf2/Plk2/Ago1/Serpine1/Mecp2	19
GO:0051303	establishment of chromosome localization	19/2078	109/28891	0.000270459352555062	0.00239465961431339	0.00148312437779282	Cenpf/Sirt1/Ect2/Kif2c/Numa1/Pinx1/Hnrnpu/Brca2/Mapre1/Snhg15/Chmp5/Chmp2b/Nek2/Cenpe/Ccnb1/Kifc1/Chmp4c/Ndc80/Knstrn	19
GO:0090596	sensory organ morphogenesis	41/2078	322/28891	0.000272063364719688	0.00240538562141058	0.00148976749421201	Insig1/Atoh1/Vegfa/Lrp6/Pls1/Fzd5/Osr2/Rpl38/Ror2/Lrig3/Bcl2/Slitrk6/Mfsd2a/Tbc1d20/Epha2/Ctnnb1/Hif1a/Prom1/Hipk1/Atf4/Clic5/Tbx3/Aqp1/Abr/Lhx1/Thrb/Sp1/Large1/Insig2/Gfi1/Phactr4/Nr4a3/Sobp/Myc/Bmp7/Frs2/Wdr19/Tshz1/Tdrd7/Slc1a1/Tprn	41
GO:0039531	regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	17/2078	92/28891	0.000273458613016126	0.00241423763969713	0.00149524996196441	Rnf125/Casp4/Slc15a4/Ptprs/Trim31/Nlrc3/Lamp2/Src/Hspa8/Sec14l1/F2rl1/Oasl1/Trim30a/Irgm2/C1qbp/Fbxl2/Trim11	17
GO:0000723	telomere maintenance	23/2078	145/28891	0.000278299454899787	0.00244759228821801	0.00151590805133893	Gnl3/Ppp1r10/Tep1/Hnrnpd/Hsp90aa1/Ino80d/Pinx1/Ctnnb1/Hnrnpu/Src/Ptges3/Naf1/Ccne1/Brca2/Blm/Nek2/Xrcc5/Nat10/Myc/Recql4/Parp1/Ino80/Hmbox1	23
GO:1903313	positive regulation of mRNA metabolic process	23/2078	145/28891	0.000278299454899787	0.00244759228821801	0.00151590805133893	Rbm3/Cirbp/Hnrnpd/Zc3h12a/Ncl/Mov10/Tra2a/Hnrnpu/Tra2b/Hspa8/Btg2/Wdr77/Syncrip/Mex3d/Eif4a3/Rbmx/Tnrc6c/Thrap3/Khsrp/Ttc5/Ccnb1/Tnrc6b/Cnot1	23
GO:0045833	negative regulation of lipid metabolic process	20/2078	118/28891	0.00027843509464468	0.00244759228821801	0.00151590805133893	Acacb/Insig1/Akr1c14/Ceacam1/Erlin2/Wdtc1/Fmo2/Mfsd2a/Sirt1/Fmo1/Fgf15/Ncor1/Pde3b/Insig2/Gfi1/Prmt3/Trib3/Pde8b/Dbi/Prkaa1	20
GO:0030856	regulation of epithelial cell differentiation	26/2078	173/28891	0.000279995215172865	0.00245778034865924	0.00152221799230611	Atoh1/Vegfa/Ceacam1/Cd24a/Xdh/Spred1/Add1/Nfe2l1/Foxa3/Vdr/Numa1/Ctnnb1/Prom1/Id1/Tbx3/Hes1/Srsf6/Lhx1/Nkx2-2/Cebpb/Ncoa3/Foxj2/Bmp7/Prlr/Mafg/Serpine1	26
GO:0007052	mitotic spindle organization	21/2078	127/28891	0.000281956116673312	0.00247145225587609	0.00153068564205601	Misp/Plk1/Dlgap5/Kif23/Cep97/Numa1/Hnrnpu/Stil/Tpx2/Snhg15/Chmp5/Chmp2b/Nek2/Cenpe/Ccnb1/Plk2/Kifc1/Prickle1/Chmp4c/Ndc80/Mecp2	21
GO:0010001	glial cell differentiation	38/2078	292/28891	0.000289277370672632	0.00253200350015888	0.00156818785154111	Nr1d1/Dab1/Erbb3/Itgam/Cntnap1/Vim/Ldlr/Ifngr1/Erbb2/Lrp6/Enpp2/Egr2/Nrg1/Clu/App/Ror2/Nfe2l1/Kdm4a/Ctnnb1/Psen1/Epha4/Lrp1/Hes1/Tppp/Id2/Mbd1/Adgrg6/Large1/Il6st/Tlr2/Pparg/Nkx2-2/Il33/Ncstn/Vcan/Nr3c1/Trpc4/Mecp2	38
GO:0007613	memory	25/2078	164/28891	0.00029109129412234	0.00254424587601652	0.00157577012585185	Tac1/Pde5a/Ldlr/Cck/Lmx1a/Pak6/Nrg1/Atxn1l/App/Srf/Trpm4/Psen1/Neto1/Adcy8/Large1/Arc/Glp1r/Itga5/Casp1/Plk2/Snap25/Slc6a1/Slc1a1/Ctns/Mecp2	25
GO:0043903	regulation of biological process involved in symbiotic interaction	14/2078	68/28891	0.000291911812215726	0.00254778301060648	0.00157796083826315	Cd74/Ly6e/Fbln1/Mid2/Trim31/Trim56/Trim25/Trim38/Trim21/F2rl1/Ciita/Trim30a/Ppara/Trim11	14
GO:0032890	regulation of organic acid transport	18/2078	101/28891	0.000292454404361162	0.00254888781724159	0.00157864509653663	Per2/Tnfrsf11a/Arl6ip1/Slc7a5/Acsl1/Acsl4/Cck/Syk/Arg2/Psen1/Acsl6/Slc17a8/Abat/Slc38a2/Ces1e/Slc43a2/Slc6a1/Nr3c1	18
GO:0120032	regulation of plasma membrane bounded cell projection assembly	30/2078	212/28891	0.000293114773073105	0.00255101450940187	0.00157996225617306	Klf5/Srf/Zmynd8/Hsp90aa1/Atp8b1/Cdc42ep2/Dpysl3/Kit/Ift140/Cep97/Epha2/Fnbp1l/Atp7a/Wasf2/Slit2/Aqp1/Palm/Plekhm1/Ttbk2/Nrp1/F2rl1/Evl/Ift46/Prkcd/Dbn1/Rab11fip3/Cdk10/Espn/Plek2/Rab3ip	30
GO:0006898	receptor-mediated endocytosis	36/2078	272/28891	0.000297280132519387	0.00258115892206861	0.0015986320967688	Arrb1/B2m/Itgam/Slc9a3/Cd2ap/Cd14/Ldlr/Vegfa/Lrp6/Ceacam1/Nrg1/Cd9/Clu/Insr/App/Syk/Pcsk9/Cbl/Fnbp1l/Ap2a2/Hmmr/Dgkd/Lrp1/Scarb2/Eps15/Cttn/Cd44/Arc/Itch/Cap1/Lmbr1l/Kif3a/Plk2/Snap25/Serpine1/Gak	36
GO:0070663	regulation of leukocyte proliferation	40/2078	313/28891	0.000297420956255988	0.00258115892206861	0.0015986320967688	Cd74/H2-Aa/Tac1/Pde5a/Erbb2/Ceacam1/H2-DMb1/Lyn/H2-T23/Cd24a/Irf1/Pla2g2f/Bcl2/Syk/Pnp/Kit/Efnb1/Arg2/Ctnnb1/Tyk2/Card11/Hes1/Pla2g5/Cd38/Cd44/Il6st/Slc7a1/Blm/H2-T3/Lgals9/Itch/Cebpb/Cblb/Prlr/H2-D1/Il33/Pycard/Nck1/Cd46/Pla2g2d	40
GO:0002718	regulation of cytokine production involved in immune response	24/2078	155/28891	0.00030067347527342	0.00260569502546003	0.00161382844987818	Cd74/Casp4/B2m/Ddx21/H2-T23/Fzd5/Il18r1/Syk/Atg9a/Sirt1/Kit/Tlr3/Trpm4/F2rl1/Acp5/Tlr2/Rigi/H2-T3/Nr4a3/Casp1/H2-D1/Pycard/Panx1/Inava	24
GO:0097191	extrinsic apoptotic signaling pathway	33/2078	242/28891	0.000301576499899886	0.00260982939955734	0.00161638906056956	Erbb3/Clca3a2/Siah2/Dab2ip/Deptor/Vegfa/Nrg1/App/Sort1/Bcl2/Rb1cc1/Acvr1b/Tnfrsf12a/Cx3cl1/Tlr3/Madd/Ndufa13/Bcl2l14/Src/Hipk1/Cflar/Nrp1/Cttn/Hgf/Nfkbiz/Fas/Smad3/Il33/Pycard/Serpine1/Bag3/Tnfrsf10b/Wwox	33
GO:0051017	actin filament bundle assembly	26/2078	174/28891	0.000307052930046586	0.00265347433342092	0.00164342040356016	Arrb1/Tac1/Itgb5/Baiap2/Baiap2l1/Pls1/Srf/Add1/Dpysl3/Cd47/Cx3cl1/Id1/Src/Wasf2/Tnfaip1/Vil1/Nrp1/Evl/Tsc1/Smad3/Rhpn2/Dbn1/Espn/Kank3/Map3k1/Serpinf2	26
GO:0001881	receptor recycling	12/2078	53/28891	0.000309440269385783	0.00266658302465076	0.00165153922738285	Ldlr/Als2/Ide/Rep15/Pcsk9/Rab11b/Psen1/Ptpn2/Caml/Eps15/Chmp5/Ctsd	12
GO:0009161	ribonucleoside monophosphate metabolic process	12/2078	53/28891	0.000309440269385783	0.00266658302465076	0.00165153922738285	Xdh/Cad/Pnp/Impdh1/Upb1/Ppat/Dhodh/Uprt/Gart/Nt5c/Ampd2/Gmps	12
GO:0071398	cellular response to fatty acid	9/2078	32/28891	0.000310886927017407	0.00267528680033097	0.00165692988157562	Akr1c19/Ldlr/Akr1c13/Akr1c14/Id3/Akr1c12/Zc3h12a/Slc2a2/Ranbp1	9
GO:0007626	locomotory behavior	36/2078	273/28891	0.000319198063936819	0.00274295447088484	0.00169883962573593	Ciart/Npas2/Usp2/Aplp2/Dab1/Als2/Lmx1a/Pak6/Nrg1/App/Psap/Slitrk6/Strn/Npc1/Adcy8/Trmt1l/Epha4/Atp7a/Crbn/Abat/Ncor1/Zfhx3/Id2/Slc18a2/Large1/Tsc1/Dbn1/Sobp/Selenop/Kcnma1/Espn/Hoxb8/Snap25/Slc1a1/Ctns/Mecp2	36
GO:0032640	tumor necrosis factor production	31/2078	223/28891	0.000322298445277232	0.00276319028778707	0.00171137261087205	Cyba/Cd14/Ifngr1/H2-T23/Clu/Cd24a/App/Fzd5/Frmd8/Zc3h12a/Ncl/Mc1r/Syk/Sirt1/Cd47/Cx3cl1/Tlr3/Arg2/Ccn1/Psen1/Nlrc3/Trim30a/Acp5/Tlr2/Rigi/H2-T3/Lgals9/H2-D1/Il33/Pycard/Lbp	31
GO:0090257	regulation of muscle system process	35/2078	263/28891	0.000322454880980537	0.00276319028778707	0.00171137261087205	Itga2/Dsc2/Tead1/Pde5a/Pde9a/Fbxo32/Fdps/Dsp/Dsg2/Chga/Srf/Zc3h12a/Cacna1h/Sirt1/Kit/Arg2/Dmpk/Trpm4/Abat/Tnnt2/Camk2d/Cttn/Pparg/Calm3/Nr4a3/Smad3/Igfbp5/Dbn1/Gata5/G6pdx/Kcnma1/Parp1/Ppara/Nr3c1/P2rx4	35
GO:0043112	receptor metabolic process	16/2078	85/28891	0.000329011748517643	0.00281102337770423	0.00174099787422775	Ldlr/Als2/Ide/Dtx3l/Nrg1/Rep15/Pcsk9/Rab11b/Psen1/Ptpn2/Caml/Eps15/Chmp5/Capn1/Itch/Ctsd	16
GO:0044042	glucan metabolic process	16/2078	85/28891	0.000329011748517643	0.00281102337770423	0.00174099787422775	Per2/Nr1d1/G6pc1/Pygm/Insr/Rb1cc1/Gbe1/Npc1/Ptges3/Acadm/Gabarapl1/Il6st/Mgam/Gfpt1/Gck/Phlda2	16
GO:0010958	regulation of amino acid import across plasma membrane	7/2078	20/28891	0.000331248388885663	0.00281102337770423	0.00174099787422775	Per2/Arl6ip1/Slc7a5/Arg2/Psen1/Slc17a8/Slc43a2	7
GO:0034122	negative regulation of toll-like receptor signaling pathway	7/2078	20/28891	0.000331248388885663	0.00281102337770423	0.00174099787422775	Nlrp6/Pdpk1/Cd300lf/Trim30a/Smpdl3b/Gpr108/Pik3ap1	7
GO:0036003	positive regulation of transcription from RNA polymerase II promoter in response to stress	7/2078	20/28891	0.000331248388885663	0.00281102337770423	0.00174099787422775	Vegfa/Hif1a/Atf4/Pparg/Cebpb/Klf2/Muc1	7
GO:1903789	regulation of amino acid transmembrane transport	7/2078	20/28891	0.000331248388885663	0.00281102337770423	0.00174099787422775	Per2/Arl6ip1/Slc7a5/Arg2/Psen1/Slc17a8/Slc43a2	7
GO:1905146	lysosomal protein catabolic process	7/2078	20/28891	0.000331248388885663	0.00281102337770423	0.00174099787422775	Ldlr/Mgat3/Psap/Lamp2/Lrp1/Atp13a2/Tpp1	7
GO:0042987	amyloid precursor protein catabolic process	13/2078	61/28891	0.000333249202002266	0.00282193805729272	0.00174775784431983	Ifngr1/Lyn/Clu/App/Efna3/Slc2a13/Psen1/Epha4/Adam17/Adam10/Sp1/Flot2/Ncstn	13
GO:0006458	'de novo' protein folding	10/2078	39/28891	0.0003334557129884	0.00282193805729272	0.00174775784431983	Cd74/H2-DMb1/Hspa5/Ptges3/H2-DMa/Hspa8/Sdf2l1/Dnajc2/Sdf2/Dnajb4	10
GO:0072659	protein localization to plasma membrane	40/2078	315/28891	0.000339104092794767	0.00286207356895588	0.00177261563847439	Tspan14/Tpbg/Lrp6/Pls1/Golph3l/Ehd4/Frmd8/Adcy6/Tspan15/Cdh1/Epha2/Pdzk1/Rab3c/Myo5b/Atp2c1/Lrp1/Gga2/Sec23a/Vil1/Palm/Camk2d/Tspan33/Large1/Rab11fip2/Rab3b/Flot2/Rab40c/Lama5/Tmem88/Hycc2/Stac/Rap2a/Rilpl2/Csk/Acsl3/Stac3/Dpp6/Rapgef2/Efr3a/Gak	40
GO:0006469	negative regulation of protein kinase activity	29/2078	204/28891	0.000339132595244323	0.00286207356895588	0.00177261563847439	Gadd45g/Dab2ip/Deptor/Lrp6/Nolc1/Ceacam1/Lyn/Hmgcr/Sfrp5/Cblc/Cep85/Spred1/Gadd45a/Gprc5a/Plk1/Sirt1/Stk38/Cbl/Psen1/Mvp/Ptpn2/Prkcd/Pparg/Dnaja1/Zgpat/Cblb/Trib3/Pycard/Qars1	29
GO:0006119	oxidative phosphorylation	23/2078	147/28891	0.000340945357592351	0.00286987789739641	0.00177744922304451	ND4/COX2/COX1/CYTB/ND1/Chchd10/Ndufa13/ND3/ND2/Atp7a/Ndufb7/ND4L/Slc25a23/Ndufa5/Uqcr11/Pink1/ATP6/Slc25a33/Ccnb1/Myc/Atp5f1e/Ppif/Cycs	23
GO:1902993	positive regulation of amyloid precursor protein catabolic process	8/2078	26/28891	0.000340994142207375	0.00286987789739641	0.00177744922304451	Ifngr1/Lyn/Clu/App/Efna3/Slc2a13/Epha4/Sp1	8
GO:0070613	regulation of protein processing	14/2078	69/28891	0.000342270986368865	0.00287667261108647	0.00178165750611473	Cast/Ccbe1/Bag2/Cdh1/Src/Rnf139/Ctnnd1/Nlrc4/Plaur/Angptl8/Glg1/Serpine1/Serpinf2/Snx12	14
GO:2000181	negative regulation of blood vessel morphogenesis	19/2078	111/28891	0.000343794481954112	0.00288551889168882	0.00178713642025173	E2f2/Dab2ip/Foxo4/Efna3/Spred1/Gadd45a/Amot/Epha2/Ctnnb1/Pde3b/Stard13/Pparg/Ecscr/Foxj2/Klf2/Plk2/Ago1/Serpine1/Mecp2	19
GO:1902749	regulation of cell cycle G2/M phase transition	20/2078	120/28891	0.00034994028415224	0.00293308361286016	0.00181659547032735	Cenpf/Smarcd3/Foxo4/Chek1/App/Plk1/Pinx1/Cdc25b/Ing4/Camk2d/Taok2/Blm/Mbtps1/Cdk10/Cdc6/Brsk1/Ccnb1/Chmp4c/Mecp2/Chfr	20
GO:1903707	negative regulation of hemopoiesis	21/2078	129/28891	0.000350934842587164	0.00293740133952398	0.0018192696398141	Cd74/Erbb2/Il4ra/Ceacam1/Prdm16/Lyn/Irf1/Zc3h12a/Clec2d/Gpr55/Tmem176b/Ctnnb1/Pglyrp1/Zfp608/Ptpn2/Id2/Cd44/Tmem176a/Lag3/Pias3/Myc	21
GO:0030300	regulation of intestinal cholesterol absorption	5/2078	10/28891	0.000355194596390352	0.00296495543880611	0.00183633517852749	Abcg8/Lpcat3/Enpp7/Abcg5/Acat2	5
GO:0097067	cellular response to thyroid hormone stimulus	5/2078	10/28891	0.000355194596390352	0.00296495543880611	0.00183633517852749	Gas2l1/Klf9/Kit/Ppargc1a/Thrb	5
GO:0031330	negative regulation of cellular catabolic process	28/2078	195/28891	0.000360407521849641	0.0030043767161534	0.0018607506140608	Acacb/A1cf/Slc7a5/Ikbke/Vegfa/Cirbp/Nampt/Hnrnpd/Bcl2/Foxk1/Mfsd2a/Kdm4a/Ptpn3/Npc1/Hnrnpab/Usp36/Hnrnpu/Rbm47/Naf1/Rbm38/Syncrip/Pink1/Trdmt1/Mettl1/Tsc1/Thrap3/Dbi/Nrbp2	28
GO:0048771	tissue remodeling	30/2078	215/28891	0.000373898338270934	0.00311260206329622	0.00192777961880252	Nos2/Tnfrsf11a/Vegfa/Lrp6/Ceacam1/Cd24a/Efna2/Syk/Gpr55/Nfatc3/Vdr/Epha2/Ctnnb1/Hif1a/Src/Atp7a/Lrp1/Cd38/Abr/Plekhm1/Hoxa3/Acp5/Pparg/Capn1/Igfbp5/Ctss/Lipa/Hnf1a/Csk/Tpp1	30
GO:0033673	negative regulation of kinase activity	31/2078	225/28891	0.000377189038587082	0.00313148677428598	0.00193947580103613	Gadd45g/Dab2ip/Deptor/Lrp6/Nolc1/Ceacam1/Lyn/Hmgcr/Sfrp5/Cblc/Cep85/Spred1/Gadd45a/Gprc5a/Plk1/Sirt1/Stk38/Cbl/Psen1/Mvp/Hnrnpu/Ptpn2/Prkcd/Pparg/Dnaja1/Zgpat/Cblb/Trib3/Csk/Pycard/Qars1	31
GO:0070085	glycosylation	31/2078	225/28891	0.000377189038587082	0.00313148677428598	0.00193947580103613	Mgat1/Mgat3/Galnt7/Cds2/Tet3/Mgat4a/Ces2a/Slc39a8/Npc1/Psen1/Serpina1b/B4galt4/St6galnac2/Large2/Pgm3/Fut2/Large1/Poglut3/B4galnt1/Gfpt1/B4galnt2/Mgat5/Pmm2/Gbgt1/Gcnt3/Galnt10/Mlec/Dpy19l4/St8sia3/Vegfb/A4gnt	31
GO:0009199	ribonucleoside triphosphate metabolic process	25/2078	167/28891	0.000385640142755165	0.0031973168533977	0.0019802474391174	ND4/Cad/Pnp/ND1/Ndufa13/Impdh1/ND3/Ppargc1a/ND2/Atp7a/Hspa8/Ndufb7/ND4L/Ndufa5/Atp5mc1/ATP6/Myc/Ctps1/Lipa/Hnf1a/Atp5f1e/Ampd2/Parp1/Ppara/Ctns	25
GO:1901343	negative regulation of vasculature development	19/2078	112/28891	0.000386548392170338	0.00320051621463198	0.00198222895273694	E2f2/Dab2ip/Foxo4/Efna3/Spred1/Gadd45a/Amot/Epha2/Ctnnb1/Pde3b/Stard13/Pparg/Ecscr/Foxj2/Klf2/Plk2/Ago1/Serpine1/Mecp2	19
GO:0060330	regulation of response to type II interferon	6/2078	15/28891	0.000390091922956727	0.00321681455175756	0.00199232327301693	Parp14/Ptpn2/Pparg/Parp9/Irgm2/Nlrc5	6
GO:0060334	regulation of type II interferon-mediated signaling pathway	6/2078	15/28891	0.000390091922956727	0.00321681455175756	0.00199232327301693	Parp14/Ptpn2/Pparg/Parp9/Irgm2/Nlrc5	6
GO:0150079	negative regulation of neuroinflammatory response	6/2078	15/28891	0.000390091922956727	0.00321681455175756	0.00199232327301693	Nr1d1/Ldlr/Cx3cl1/Pparg/Cd200l2/Cd200l1	6
GO:0045824	negative regulation of innate immune response	21/2078	130/28891	0.000390645342555666	0.003217048405697	0.00199246810966777	Parp14/Ceacam1/H2-T23/Rps19/Clec2d/Tap1/Nlrc3/Lyar/Ptpn2/Tap2/Trim21/Pparg/H2-T3/Lgals9/Smpdl3b/Samhd1/H2-D1/Zdhhc18/Parp1/Dtx4/Nlrc5	21
GO:1903409	reactive oxygen species biosynthetic process	13/2078	62/28891	0.000394224296020384	0.00324216410968711	0.00200802343645848	Cyba/Duoxa2/Sirt1/Arg2/Cflar/Hbp1/Duox2/Slc25a33/Lipa/Ppara/Abcb7/Inava/Ctns	13
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	14/2078	70/28891	0.000399877182502082	0.00325919016290172	0.00201856846525057	Cdkn2b/Cnppd1/Plk1/Adam17/Stil/Ccne1/Ccnf/Blm/Gtpbp4/Cdc6/Ccnb1/Ccnh/Ccnj/Ccno	14
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9/2078	33/28891	0.000400385143322428	0.00325919016290172	0.00201856846525057	Nol10/Rps19/Wdr43/Tbl3/Utp4/Kri1/Bysl/Rps8/Heatr1	9
GO:0009156	ribonucleoside monophosphate biosynthetic process	9/2078	33/28891	0.000400385143322428	0.00325919016290172	0.00201856846525057	Cad/Pnp/Impdh1/Ppat/Dhodh/Uprt/Gart/Ampd2/Gmps	9
GO:0034391	regulation of smooth muscle cell apoptotic process	9/2078	33/28891	0.000400385143322428	0.00325919016290172	0.00201856846525057	Arrb1/Slc7a5/Lrp6/E2f3/Sirt1/Dipk2a/Atf4/Pparg/Nr4a3	9
GO:0046597	negative regulation of viral entry into host cell	9/2078	33/28891	0.000400385143322428	0.00325919016290172	0.00201856846525057	Cd74/Ly6e/Mid2/Trim31/Trim56/Trim25/Ciita/Trim30a/Trim11	9
GO:0051085	chaperone cofactor-dependent protein refolding	9/2078	33/28891	0.000400385143322428	0.00325919016290172	0.00201856846525057	Cd74/H2-DMb1/Hspa5/Ptges3/H2-DMa/Hspa8/Sdf2l1/Sdf2/Dnajb4	9
GO:1901798	positive regulation of signal transduction by p53 class mediator	9/2078	33/28891	0.000400385143322428	0.00325919016290172	0.00201856846525057	Spred1/Rps15/Rpl26/Rpl11/Ing4/Rpl23/Rps7/Rps20/Myc	9
GO:0061572	actin filament bundle organization	26/2078	177/28891	0.000402575009182904	0.00325919016290172	0.00201856846525057	Arrb1/Tac1/Itgb5/Baiap2/Baiap2l1/Pls1/Srf/Add1/Dpysl3/Cd47/Cx3cl1/Id1/Src/Wasf2/Tnfaip1/Vil1/Nrp1/Evl/Tsc1/Smad3/Rhpn2/Dbn1/Espn/Kank3/Map3k1/Serpinf2	26
GO:0008608	attachment of spindle microtubules to kinetochore	11/2078	47/28891	0.000402677811868223	0.00325919016290172	0.00201856846525057	Sirt1/Ect2/Kif2c/Hnrnpu/Mapre1/Snhg15/Nek2/Cenpe/Ccnb1/Ndc80/Knstrn	11
GO:0010824	regulation of centrosome duplication	11/2078	47/28891	0.000402677811868223	0.00325919016290172	0.00201856846525057	Azin1/Sirt1/Stil/Ccnf/Chmp5/Xpo1/Chmp2b/Nat10/Plk2/Kifc1/Chmp4c	11
GO:0030490	maturation of SSU-rRNA	11/2078	47/28891	0.000402677811868223	0.00325919016290172	0.00201856846525057	Nol10/Rps19/Wdr43/Tbl3/Utp4/Kri1/Bysl/Rps8/Heatr1/Nat10/Nop14	11
GO:0141084	inflammasome-mediated signaling pathway	11/2078	47/28891	0.000402677811868223	0.00325919016290172	0.00201856846525057	Casp4/Nlrp6/Trim31/Nlrc3/Lamp2/Hspa8/Trim30a/Irgm2/Fbxl2/Pycard/Trim11	11
GO:0032680	regulation of tumor necrosis factor production	30/2078	216/28891	0.000404898898240127	0.00327284373287237	0.00202702475788871	Cyba/Cd14/Ifngr1/H2-T23/Clu/Cd24a/App/Fzd5/Zc3h12a/Ncl/Mc1r/Syk/Sirt1/Cd47/Cx3cl1/Tlr3/Arg2/Ccn1/Psen1/Nlrc3/Trim30a/Acp5/Tlr2/Rigi/H2-T3/Lgals9/H2-D1/Il33/Pycard/Lbp	30
GO:0006401	RNA catabolic process	38/2078	297/28891	0.000405497975367779	0.00327336771420076	0.00202734928396206	A1cf/Ikbke/Vim/Vegfa/Cirbp/Hnrnpd/Zc3h12a/Etf1/Mov10/Pabpc4/Rnasel/Hnrnpab/Tbrg4/Hnrnpu/Rbm47/Ssb/Naf1/Btg2/Rbm38/Syncrip/Ddx49/Trdmt1/Mex3d/Eif4a3/Supv3l1/Mettl1/Mrto4/Tnrc6c/Gspt1/Thrap3/Khsrp/Ttc5/Gtpbp2/Tnrc6b/Lsm7/Ago1/Zcchc7/Cnot1	38
GO:0071706	tumor necrosis factor superfamily cytokine production	31/2078	226/28891	0.00040761979970159	0.00328616646417322	0.00203527614670947	Cyba/Cd14/Ifngr1/H2-T23/Clu/Cd24a/App/Fzd5/Frmd8/Zc3h12a/Ncl/Mc1r/Syk/Sirt1/Cd47/Cx3cl1/Tlr3/Arg2/Ccn1/Psen1/Nlrc3/Trim30a/Acp5/Tlr2/Rigi/H2-T3/Lgals9/H2-D1/Il33/Pycard/Lbp	31
GO:0070570	regulation of neuron projection regeneration	10/2078	40/28891	0.000416200294657637	0.00335093193872187	0.00207538842553535	Nrg1/Ptprs/Epha4/Adam17/Lrp1/Stk24/Hgf/D130043K22Rik/Igf1r/Ptprf	10
GO:0050870	positive regulation of T cell activation	36/2078	277/28891	0.000421978961876262	0.00339299881813105	0.00210144240580733	Cd74/H2-Eb1/H2-Ab1/H2-Aa/Vnn1/B2m/Smarcd3/Il4ra/H2-DMb1/H2-T23/Cd24a/Irf1/Hsp90aa1/Syk/Pnp/Cd47/Efnb1/Tyk2/H2-DMa/Card11/Hes1/Il6st/Slc7a1/Flot2/Blm/H2-T3/Lgals9/Nfkbiz/Cyrib/Pck1/Smarcc2/H2-D1/Sart1/Pycard/Nck1/Cd46	36
GO:0032092	positive regulation of protein binding	18/2078	104/28891	0.000423702506294747	0.00340239220978757	0.00210726017133553	Arrb1/B2m/Ide/Dtx3l/App/Add1/Psen1/Rpl11/Nphp3/Lrp1/Plcl1/Trim21/Mapre1/Nmd3/Trib3/Plk2/Usp33/Rapgef2	18
GO:0030900	forebrain development	50/2078	425/28891	0.000425795685892916	0.00341472535008625	0.00211489866029755	Aplp2/Dab1/B2m/Itgam/Atoh1/Dab2ip/Lrp6/Lmx1a/Nrg1/App/Srf/Mfsd2a/Ptprs/Ctnnb1/Psen1/Hif1a/Src/Atp7a/Aspm/Tbx3/Tra2b/Slit2/Hes1/Ncor1/Aqp1/Stil/Btg2/Id2/Lhx1/Ttbk2/Nrp1/Bcl11b/Large1/Dct/Numbl/Duox2/Nr4a3/Tsc1/Mboat7/Kif3a/Slc1a2/Frs2/Lrp8/Nin/Dbi/Dclk1/Lamb1/Rapgef2/Gak/Hsd3b3	50
