ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0003955	NAD(P)H dehydrogenase (quinone) activity	7/2063	22/28407	0.000679719775438632	0.00645077089564632	0.00443173842338796	ND4/ND1/ND3/ND2/Ndufb7/ND4L/Nqo2	7
GO:0016853	isomerase activity	25/2063	172/28407	0.000693527091616508	0.00645077089564632	0.00443173842338796	Fkbp5/Lss/Cyp2s1/Ppic/Bpgm/Top2a/Gne/Gnpda1/Pdia5/Ehhadh/Gsta1/Ptges3/Hmgcs1/Idi1/Dsel/Acadm/Pgm3/Dct/Creld2/Pmm2/Galm/Ppif/Alox15/Pusl1/Hsd3b3	25
GO:0030674	protein-macromolecule adaptor activity	52/2063	452/28407	0.000696196633615507	0.00645077089564632	0.00443173842338796	Arrb1/A1cf/Nlrp6/Baiap2/Dab2ip/Spata2/Xk/Nolc1/Gas2l1/Dtx3l/Retreg3/Hdgfl2/Ddx20/Blnk/Rb1cc1/Ing2/Serinc1/Pdzk1/Lamp2/Mlph/Ap2a2/Nufip1/Gosr1/Gab1/Rbm47/Hspa8/Tnnt2/Aim2/Atg14/Frmd4a/Gabarapl1/Wdr77/Trim30a/Snap29/Ksr1/Retreg2/Nmd3/Irgm2/Ifnar1/Herpud1/Wipi1/Baz2a/Use1/Dcaf12/Frs2/Fbxl2/Ncstn/Snap25/Nck1/Ndc80/Mecp2/Trim11	52
GO:0003777	microtubule motor activity	13/2063	65/28407	0.000697081589066412	0.00645077089564632	0.00443173842338796	Kif13b/Kif19b/Kif23/Kif1c/Kif2c/Kif1b/Kif18b/Kif20a/Cenpe/Kif3a/Kif12/Kifc1/Kif19a	13
GO:0051287	NAD binding	13/2063	65/28407	0.000697081589066412	0.00645077089564632	0.00443173842338796	Parp14/Adh4/Hadha/Sirt1/Me1/Gpd1l/Qdpr/Ehhadh/Glud1/Aldh2/Parp1/Grhpr/Cyb5r3	13
GO:0035091	phosphatidylinositol binding	37/2063	294/28407	0.000782016501237394	0.00717977354679371	0.00493256989176673	Vnn1/Mreg/Zfyve1/Slc9a3/Dab2ip/Ceacam1/Golph3l/Zfyve26/Esyt1/Gsdme/Nrgn/Ttpa/Pitpnm2/Ing2/Numa1/Plekhb2/Snx5/Ap2a2/Gga2/Tpcn1/Arap2/Ankfy1/Tnfaip8l3/Vil1/Tom1/Atp13a2/Dok7/Gsdmc4/Wdr45/Pxk/Wipi1/Phlda2/Grb7/Plek2/Alox15/Flii/Snx12	37
GO:0051087	protein-folding chaperone binding	24/2063	164/28407	0.000795770637277631	0.00722692974533909	0.00496496663013727	Ern1/Bag2/Cd24a/App/Dnaja4/Atp7a/Pglyrp1/Ptges3/Hspa8/Hes1/Grpel2/Scarb2/Ksr1/H2-T3/Dnaja1/Tsc1/Sdf2l1/Timm9/H2-D1/Get4/Dnajc2/Dnajb4/Nr3c1/Bag3	24
GO:0005539	glycosaminoglycan binding	32/2063	243/28407	0.000799548831173879	0.00722692974533909	0.00496496663013727	Aoc1/Aplp2/Itgam/Reg4/Vegfa/Pcsk6/Ambp/App/Adgre5/Dpysl3/Ptprs/Ccn1/Mmp7/Hmmr/Pglyrp1/Slit2/Pla2g5/Rpl29/Nrp1/Liph/Cd44/Ang5/Tlr2/Impg1/C1qbp/Bmp7/Vegfb/Fgfrl1/Vcan/Pla2g2d/Cemip/Ptprf	32
GO:0043022	ribosome binding	19/2063	118/28407	0.000844986378041663	0.00757887782151214	0.00520675816752798	Rbm3/Zc3h12a/Hspa5/Naa15/Rpsa/Ifrd2/Ung/Nmd3/C1qbp/Guf1/Pttg1/Prmt3/Gemin5/Ttc5/Abce1/Dnajc2/Cpeb1/Eif2s1/Mtres1	19
GO:0000287	magnesium ion binding	29/2063	214/28407	0.00087050997215658	0.00774820326362268	0.00532308629016599	Ern1/Pkm/Mthfd2/Pklr/Top2a/Atp8b1/Atp10b/Plk1/Me1/Stk38/Endog/Mvk/Rp2/Ppa1/Tppp/Idi1/Wee1/Pgm3/Dctpp1/Irak4/Ilvbl/Pink1/Rap2a/Nudt19/Brsk1/Exd2/Pck1/Gck/Snrk	29
GO:0003713	transcription coactivator activity	34/2063	265/28407	0.000890749030113753	0.0078518950857768	0.00539432351744709	Per2/Arrb1/Calcoco1/Pkm/Smarcd3/Prdm16/Bud31/Pprc1/Trim14/Rrp1b/Mid2/Sub1/Sirt1/Dyrk1b/Trim31/Trim25/Ctnnb1/Ppargc1a/Bcl9/Trim38/Ing4/Maml1/Cited4/Trim21/Wdr77/Trim30a/Pparg/Ncoa3/Thrap3/Niban2/Mycbp/Jmy/Nr3c1/Wwox	34
GO:0004303	estradiol 17-beta-dehydrogenase [NAD(P)] activity	6/2063	17/28407	0.000895627827108331	0.0078518950857768	0.00539432351744709	Hsd17b11/Hsd17b6/Hsd17b2/Hsd17b7/Dhrs11/Hsd17b13	6
GO:0016829	lyase activity	27/2063	195/28407	0.000928253378474138	0.00807718984552869	0.00554910307163251	Got1/Car4/Azin1/Mgst2/Mocs1/Fasn/Cyp2s1/Hadha/Adcy6/Odc1/Ggact/Me1/Aldoc/Sgpl1/Phykpl/Adcy8/Ehhadh/Car1/Cd38/Aldob/Amd1/Mgst3/Ilvbl/Xrcc5/Pck1/Hoga1/Kyat3	27
GO:0042578	phosphoric ester hydrolase activity	42/2063	350/28407	0.000955327338323984	0.00825119760359826	0.00566864798802769	G6pc1/Pde5a/Plppr3/Gdpd1/Pde9a/Enpp2/Smpd3/Pld4/Ctdsp2/Dusp2/Inpp5j/Ptpn18/Smpdl3a/Dusp4/Ptprs/Ptpn3/Cdc25b/Mtmr14/Tulp2/Plcl1/Ptpn2/Pde3b/Sgpp2/Mdp1/Enpp7/Mtmr6/Ptp4a1/Fbp1/Acp5/Pfkfb3/Smpdl3b/Samhd1/Nt5c/Mtmr3/Pde11a/Inpp5a/Inpp4a/Pde8b/Plpp2/Dusp5/Ptpre/Ptprf	42
GO:0050253	retinyl-palmitate esterase activity	5/2063	12/28407	0.0010324714061819	0.00878731138400073	0.00603696304344548	Pnpla2/Ces2a/Ces2c/Ces2e/Ces1e	5
GO:0070700	BMP receptor binding	5/2063	12/28407	0.0010324714061819	0.00878731138400073	0.00603696304344548	Bmp3/Acvr1c/Src/Bmp7/Pycard	5
GO:0016757	glycosyltransferase activity	34/2063	268/28407	0.00108424097323993	0.00905074910429365	0.0062179471593098	Pygm/Mgat1/Parp14/Mgat3/Galnt7/B4galnt4/Nampt/Gcnt4/Mgat4a/Pnp/Gbe1/Ppat/B4galt4/St6galnac2/Tmem260/Large2/Fut2/Large1/Parp9/Poglut3/Tiparp/B4galnt1/Mtap/B4galnt3/Qtrt1/B4galnt2/Mgat5/Gbgt1/Gcnt3/Galnt10/Dpy19l4/Parp1/St8sia3/A4gnt	34
GO:0016830	carbon-carbon lyase activity	11/2063	52/28407	0.00108427161345801	0.00905074910429365	0.0062179471593098	Got1/Azin1/Mocs1/Odc1/Me1/Aldoc/Sgpl1/Aldob/Amd1/Pck1/Hoga1	11
GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	13/2063	68/28407	0.00108671087015533	0.00905074910429365	0.0062179471593098	Akr1c19/Akr1c13/Akr1c14/Adh4/Akr1c12/Aldh3a2/Aldh3b1/Bckdhb/Aldh18a1/Dlat/Pdhb/Aldh2/Fmo5	13
GO:0140101	catalytic activity, acting on a tRNA	20/2063	130/28407	0.00112368769382394	0.00928288616372767	0.00637742743576488	Yars1/Cars1/Etf1/Trmt61a/Aars1/Trmt1l/Mars1/Vars2/Elac2/Nsun6/Pstk/Trdmt1/Mettl1/Qtrt1/Lars2/Nars2/Tars1/Aarsd1/Dtd1/Qars1	20
GO:0030695	GTPase regulator activity	49/2063	429/28407	0.0011384671710232	0.00928288616372767	0.00637742743576488	Arrb1/Dennd2b/Dab2ip/Als2/Hmgcr/Tbc1d22a/Arhgdig/Cdc42ep2/Rasa4/Grtp1/Ralgapa2/Dennd5b/Tbc1d9/Ect2/Tbc1d20/Madd/Ngef/Iqgap3/Rp2/Tbc1d10b/Slit2/Arap2/Abr/Tbc1d17/Ranbp1/Sec23a/Ric1/Nrp1/Nucb2/Stxbp5l/Arhgef38/Stard13/Rapgefl1/Arhgef39/Tbc1d13/Arhgap1/Tbc1d8b/Arhgap39/Fbxo8/Ranbp10/Nucb1/Arfgap3/Rapgef2/Arhgap19/Rin2/Llgl2/Gpsm1/Depdc1a/Rab3ip	49
GO:0060589	nucleoside-triphosphatase regulator activity	49/2063	429/28407	0.0011384671710232	0.00928288616372767	0.00637742743576488	Arrb1/Dennd2b/Dab2ip/Als2/Hmgcr/Tbc1d22a/Arhgdig/Cdc42ep2/Rasa4/Grtp1/Ralgapa2/Dennd5b/Tbc1d9/Ect2/Tbc1d20/Madd/Ngef/Iqgap3/Rp2/Tbc1d10b/Slit2/Arap2/Abr/Tbc1d17/Ranbp1/Sec23a/Ric1/Nrp1/Nucb2/Stxbp5l/Arhgef38/Stard13/Rapgefl1/Arhgef39/Tbc1d13/Arhgap1/Tbc1d8b/Arhgap39/Fbxo8/Ranbp10/Nucb1/Arfgap3/Rapgef2/Arhgap19/Rin2/Llgl2/Gpsm1/Depdc1a/Rab3ip	49
GO:0016407	acetyltransferase activity	17/2063	103/28407	0.00116925486664303	0.00946771648962339	0.00650440755493672	Fasn/Naa50/Acaa1b/Dlat/Sat1/Ing4/Naa15/Brca2/Nat8f5/Hadhb/Clock/Acat2/Nat8f4/Ncoa3/Nat10/Casd1/Mogat2	17
GO:0017022	myosin binding	14/2063	77/28407	0.00118891468847188	0.00956051397764281	0.00656816027533283	Trim2/Rab11b/Myl12b/Rab3c/Iqgap3/Mlph/Rab27b/Stxbp5l/Tom1/Rab3b/Npc1l1/Pycard/Snap25/Llgl2	14
GO:0005283	amino acid:sodium symporter activity	7/2063	24/28407	0.00121309517351706	0.00968814364603353	0.00665584302124358	Slc1a3/Slc38a2/Slc1a2/Slc6a7/Slc38a4/Slc6a1/Slc1a1	7
GO:0015103	inorganic anion transmembrane transporter activity	22/2063	150/28407	0.00124880820984572	0.00987075894120261	0.00678130139410958	Clca3a2/Clca3b/Apol10a/Clca4b/Slc12a6/Clca4a/Apol8/Slc5a6/Slc17a8/Slc37a2/Slc26a2/Slc26a10/Clic5/Slc26a3/Slc25a10/Slc18a2/Ano7/Slc37a1/Slc18a1/Slc12a8/Slc6a1/Slc1a1	22
GO:0008137	NADH dehydrogenase (ubiquinone) activity	6/2063	18/28407	0.00126135770346414	0.00987075894120261	0.00678130139410958	ND4/ND1/ND3/ND2/Ndufb7/ND4L	6
GO:1990226	histone methyltransferase binding	6/2063	18/28407	0.00126135770346414	0.00987075894120261	0.00678130139410958	Per2/Nop56/Cbx3/Lcor/Ctnnb1/Resf1	6
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	21/2063	141/28407	0.00130774433799313	0.0100982112456953	0.00693756320120441	Vnn1/Mthfd2/Fhit/Acer1/Cad/Dpysl3/Sirt1/Dpysl5/Gnpda1/Arg2/Upb1/Dhodh/Aspg/Pglyrp1/Btd/Dctd/Hint2/Ddah2/Ampd2/Hdac7/Faah	21
GO:0019842	vitamin binding	21/2063	141/28407	0.00130774433799313	0.0100982112456953	0.00693756320120441	Acacb/Pygm/Got1/Crabp2/Fasn/Psat1/Adh4/Ttpa/Vdr/Sgpl1/Phykpl/Cblif/Abat/Bspry/Egln3/Pank3/Ilvbl/Npc1l1/Tcn2/Rbp2/Kyat3	21
GO:0051861	glycolipid binding	8/2063	31/28407	0.00132683686040448	0.0101782353896818	0.00699254051778263	Vnn1/Ceacam1/Lyn/Psap/Manf/Gltp/Tpp1/Lamb1	8
GO:0005504	fatty acid binding	12/2063	62/28407	0.00149155922521309	0.0113670461215586	0.00780926433014903	Prr7/Crabp2/Id3/Insr/Cyp4f40/Gsta1/Ffar4/Tmem175/Pparg/Cyp4f14/Rbp2/Acox3	12
GO:0002161	aminoacyl-tRNA editing activity	5/2063	13/28407	0.00157778909456398	0.0118690457049136	0.00815414262114222	Aars1/Vars2/Lars2/Aarsd1/Dtd1	5
GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors	5/2063	13/28407	0.00157778909456398	0.0118690457049136	0.00815414262114222	Xdh/Nqo2/Gphn/Aldh2/Cyb5r3	5
GO:0015297	antiporter activity	19/2063	125/28407	0.00170443474933028	0.0126944452343366	0.00872119962384234	Slc9a3/Slc7a5/Slc44a1/Slc9a2/Slc35e2/Slc18b1/Slc25a1/Slc1a5/Slc30a4/Slc37a2/Slc26a2/Slc26a10/Slc44a4/Slc26a3/Slc25a10/Slc25a23/Slc18a2/Slc37a1/Slc18a1	19
GO:0016684	oxidoreductase activity, acting on peroxide as acceptor	12/2063	63/28407	0.00172275670011739	0.0126944452343366	0.00872119962384234	Hbb-bs/Hba-a1/Mgst2/Gstt1/Mgst1/Gpx3/Pxdn/Sesn1/Gsta1/Sesn3/Hbb-bt/Mgst3	12
GO:0140359	ABC-type transporter activity	10/2063	47/28407	0.00172374122656069	0.0126944452343366	0.00872119962384234	Abcc3/Abcg2/Abcg8/Tap1/Atp13a3/Tap2/Abcg5/Abcd3/Abcb6/Abcb7	10
GO:0050136	NADH dehydrogenase (quinone) activity	6/2063	19/28407	0.00173106071377317	0.0126944452343366	0.00872119962384234	ND4/ND1/ND3/ND2/Ndufb7/ND4L	6
GO:0031490	chromatin DNA binding	18/2063	116/28407	0.00175769015412132	0.0128091669981591	0.00880001452162054	Per1/Atoh1/Thra/Hr/Zfp692/Srf/Ppargc1a/Hnrnpu/Thrb/Insm1/Clock/Smad3/Cebpb/H3f3b/Hmgn3/Zfp276/Mecp2/Mexis	18
GO:0046915	transition metal ion transmembrane transporter activity	9/2063	40/28407	0.00192211932542702	0.0139204418226578	0.00956347045864638	Slc39a4/Slc39a8/Slc39a9/Slc30a4/Slc25a28/Atp7a/Atp2c1/Slc11a2/Mmgt2	9
GO:0016405	CoA-ligase activity	7/2063	26/28407	0.00202826561282139	0.0145985043490725	0.0100293055968621	Acsl1/Acsl4/Slc27a4/Acsl6/Slc27a2/Acsm3/Acsl3	7
GO:0016620	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor	11/2063	56/28407	0.00204610739466879	0.0146365719152381	0.0100554583619177	Akr1c19/Akr1c13/Akr1c14/Adh4/Akr1c12/Aldh3a2/Aldh3b1/Aldh18a1/Dlat/Pdhb/Aldh2	11
GO:1901681	sulfur compound binding	36/2063	301/28407	0.00223544428103285	0.0157432015178968	0.0108157229891843	Aoc1/Aplp2/Acacb/Itgam/Reg4/Vegfa/Mocs1/Pcsk6/Rrm2/Ambp/Insr/App/Adgre5/Hadha/Dpysl3/Ptprs/Ccn1/Mmp7/Slit2/Pla2g5/Rpl29/Acadm/Nrp1/Liph/Pank3/Ilvbl/Ang5/Acp5/Impg1/Bmp7/Prmt1/Dbi/Vegfb/Fgfrl1/Pla2g2d/Ptprf	36
GO:0000774	adenyl-nucleotide exchange factor activity	5/2063	14/28407	0.00230837899358802	0.0157432015178968	0.0108157229891843	Bag2/Grpel2/Sil1/Hyou1/Bag3	5
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	5/2063	14/28407	0.00230837899358802	0.0157432015178968	0.0108157229891843	Capn5/Capn10/Capn8/Capn1/Capns1	5
GO:0042301	phosphate ion binding	5/2063	14/28407	0.00230837899358802	0.0157432015178968	0.0108157229891843	G6pc1/Mthfd2/Slc34a2/Pnp/Ptprf	5
GO:0051011	microtubule minus-end binding	5/2063	14/28407	0.00230837899358802	0.0157432015178968	0.0108157229891843	Numa1/Haus7/Tmod3/Camsap2/Nin	5
GO:0055105	ubiquitin-protein transferase inhibitor activity	5/2063	14/28407	0.00230837899358802	0.0157432015178968	0.0108157229891843	Rps15/Rpl11/Rpl23/Rps7/Rps20	5
GO:0015172	acidic amino acid transmembrane transporter activity	6/2063	20/28407	0.00232232475221119	0.0157432015178968	0.0108157229891843	Slc1a3/Slc1a5/Slc17a8/Slc38a2/Slc1a2/Slc1a1	6
GO:0031489	myosin V binding	6/2063	20/28407	0.00232232475221119	0.0157432015178968	0.0108157229891843	Rab11b/Rab3c/Mlph/Rab27b/Rab3b/Npc1l1	6
GO:0034185	apolipoprotein binding	6/2063	20/28407	0.00232232475221119	0.0157432015178968	0.0108157229891843	Lrp6/App/Pcsk9/Lrp1/Mttp/Lrp8	6
GO:0043531	ADP binding	9/2063	42/28407	0.00274916379760111	0.0185290461734271	0.0127296236688436	Ern1/Pkm/Tap1/Glud1/Hspa8/Tap2/Mief1/Gck/Cyb5r3	9
GO:0003714	transcription corepressor activity	26/2063	200/28407	0.00281094432660298	0.0188365579587303	0.0129408870692369	Parp14/Hr/Zmynd8/Rcor2/Noc2l/Sirt1/Ezh1/Lcor/Tle6/Hnrnpu/Hipk1/Ncor1/Btg2/Mier3/Rbfox2/Parp9/Mybbp1a/Rcor1/C1qbp/Tle2/Trib3/Tcerg1/Fhl2/Hdac7/Uri1/Mecp2	26
GO:0003954	NADH dehydrogenase activity	6/2063	21/28407	0.00305355064819985	0.0198907265687208	0.0136651105162016	ND4/ND1/ND3/ND2/Ndufb7/ND4L	6
GO:0004032	alditol:NADP+ 1-oxidoreductase activity	6/2063	21/28407	0.00305355064819985	0.0198907265687208	0.0136651105162016	Akr1c19/Akr1c13/Akr1c14/Adh4/Akr1c12/Akr1a1	6
GO:0004622	lysophospholipase activity	6/2063	21/28407	0.00305355064819985	0.0198907265687208	0.0136651105162016	Gdpd1/Abhd4/Enpp2/Pnpla6/Aspg/Pla2g4c	6
GO:0019200	carbohydrate kinase activity	6/2063	21/28407	0.00305355064819985	0.0198907265687208	0.0136651105162016	Galk1/Hk2/Gne/Pfkfb3/Gck/Xylb	6
GO:0051010	microtubule plus-end binding	6/2063	21/28407	0.00305355064819985	0.0198907265687208	0.0136651105162016	Clip2/Kif2c/Numa1/Mlph/Mapre1/Knstrn	6
GO:0005319	lipid transporter activity	24/2063	181/28407	0.00308693260463882	0.0199689846144521	0.0137188745071752	Abcc3/Abcg8/Ceacam1/Slc2a1/Vmp1/Slc27a4/Atp8b1/Atp10b/Atg9a/Esyt1/Slc10a5/Mfsd2a/Ttpa/Pitpnm2/Npc1/Slc27a2/Tnfaip8l3/Slc5a8/Abcg5/Ano7/Npc1l1/Abcd3/Gltp/Mttp	24
GO:0015078	proton transmembrane transporter activity	18/2063	122/28407	0.00309981665112849	0.0199689846144521	0.0137188745071752	Slc9a3/COX2/COX1/CYTB/Slc15a4/Slc9a2/Slc18b1/Atp6v0e2/Slc2a13/Atp6v0a2/Slc18a2/Slc11a2/Tmem175/Atp5mc1/ATP6/Atp5f1e/Slc18a1/Ctns	18
GO:0008327	methyl-CpG binding	7/2063	28/28407	0.0032128573590362	0.0205834707727264	0.0141410321007897	Tet3/Mbd1/Wdr77/Cdx2/Prmt1/Mecp2/Uhrf1	7
GO:0008574	plus-end-directed microtubule motor activity	5/2063	15/28407	0.00325706771922873	0.0206398965251125	0.0141797971071686	Kif19b/Kif1c/Kif1b/Kif18b/Kif19a	5
GO:0050664	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor	5/2063	15/28407	0.00325706771922873	0.0206398965251125	0.0141797971071686	Cyba/Nox1/Mical1/Duox2/Fmo5	5
GO:0008081	phosphoric diester hydrolase activity	14/2063	86/28407	0.00348932926424781	0.0219922049843943	0.0151088453490332	Pde5a/Gdpd1/Pde9a/Enpp2/Smpd3/Pld4/Smpdl3a/Tulp2/Plcl1/Pde3b/Enpp7/Smpdl3b/Pde11a/Pde8b	14
GO:0008028	monocarboxylic acid transmembrane transporter activity	12/2063	69/28407	0.00380625386080658	0.0238607096865617	0.0163925251164336	Abcc3/Abcg2/Ceacam1/Slc10a5/Mfsd2a/Slc5a6/Slc16a9/Slc27a2/Mpc2/Slc5a8/Slc16a13/Slc6a1	12
GO:0042562	hormone binding	14/2063	87/28407	0.00388664758794795	0.0241318810302712	0.0165788223021002	Adipor2/Ctsh/Pkm/Thra/Ide/Insr/Pgr/Slc39a9/Thrb/Adipor1/Glp1r/Prlr/Igf1r/Nr3c1	14
GO:0050998	nitric-oxide synthase binding	6/2063	22/28407	0.00394373722548532	0.0241318810302712	0.0165788223021002	Cd74/Nos2/Arg2/Ctnnb1/Camk2d/Calm3	6
GO:0106435	carboxylesterase activity	6/2063	22/28407	0.00394373722548532	0.0241318810302712	0.0165788223021002	Ces2g/Ces2a/Ces2c/Ces2e/Aldh2/Ces1e	6
GO:0005416	amino acid:monoatomic cation symporter activity	7/2063	29/28407	0.00397348621604251	0.0241318810302712	0.0165788223021002	Slc1a3/Slc38a2/Slc1a2/Slc6a7/Slc38a4/Slc6a1/Slc1a1	7
GO:0016878	acid-thiol ligase activity	7/2063	29/28407	0.00397348621604251	0.0241318810302712	0.0165788223021002	Acsl1/Acsl4/Slc27a4/Acsl6/Slc27a2/Acsm3/Acsl3	7
GO:0015173	aromatic amino acid transmembrane transporter activity	4/2063	10/28407	0.00408037297821543	0.0241318810302712	0.0165788223021002	Slc7a5/Slc15a4/Slc7a1/Slc43a2	4
GO:0016174	NAD(P)H oxidase H2O2-forming activity	4/2063	10/28407	0.00408037297821543	0.0241318810302712	0.0165788223021002	Nox1/Mical1/Duox2/Fmo5	4
GO:0032050	clathrin heavy chain binding	4/2063	10/28407	0.00408037297821543	0.0241318810302712	0.0165788223021002	Lrp1/Tom1/Plk2/Cemip	4
GO:0035374	chondroitin sulfate binding	4/2063	10/28407	0.00408037297821543	0.0241318810302712	0.0165788223021002	Ambp/Adgre5/Dpysl3/Ptprs	4
GO:0045322	unmethylated CpG binding	4/2063	10/28407	0.00408037297821543	0.0241318810302712	0.0165788223021002	Mbd1/Kdm2a/Kmt2a/Mecp2	4
GO:0047086	ketosteroid monooxygenase activity	4/2063	10/28407	0.00408037297821543	0.0241318810302712	0.0165788223021002	Akr1c19/Akr1c13/Akr1c14/Akr1c12	4
GO:0005548	phospholipid transporter activity	11/2063	61/28407	0.00411856288595537	0.0241318810302712	0.0165788223021002	Vmp1/Atp8b1/Atp10b/Atg9a/Esyt1/Mfsd2a/Pitpnm2/Tnfaip8l3/Ano7/Gltp/Mttp	11
GO:0070063	RNA polymerase binding	11/2063	61/28407	0.00411856288595537	0.0241318810302712	0.0165788223021002	Per2/Erbb2/Wdr43/Wdhd1/Hnrnpu/Maf1/Ncoa3/Tcerg1/Ago1/Uri1/Anp32b	11
GO:0004033	aldo-keto reductase (NADP) activity	8/2063	37/28407	0.00440159533316391	0.0255336326291996	0.0175418384317242	Akr1c19/Akr1c13/Akr1c14/Kcnab3/Adh4/Akr1c12/Dhrs3/Akr1a1	8
GO:0043425	bHLH transcription factor binding	8/2063	37/28407	0.00440159533316391	0.0255336326291996	0.0175418384317242	Bmal1/Id3/Klf5/Sirt1/Bhlhe40/Sp1/Smad3/Fhl2	8
GO:0070403	NAD+ binding	5/2063	16/28407	0.00445696248316781	0.0256000899279491	0.0175874952019223	Parp14/Hadha/Sirt1/Ehhadh/Glud1	5
GO:1990825	sequence-specific mRNA binding	5/2063	16/28407	0.00445696248316781	0.0256000899279491	0.0175874952019223	Etf1/Mvk/Ssb/Srsf4/Srsf3	5
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	28/2063	229/28407	0.0047734872434332	0.0272837555188388	0.0187441888145132	Nos2/Akr1c19/Mical1/Akr1c13/Akr1c14/Hif1an/Hr/Msmo1/Cyp2s1/Sqle/Fmo2/Akr1c12/Cyp4f40/Tet3/Cyp24a1/Cyp51/Por/Kdm4a/Fmo1/Degs2/Cyp4b1/Egln3/Kdm5c/Cyp4f14/Jmjd4/Kdm2a/Fads6/Fmo5	28
GO:0001540	amyloid-beta binding	12/2063	71/28407	0.00483624078345023	0.0275075939195267	0.0188979678367426	Cd74/Itga2/Ldlr/Hba-a1/Clstn1/Ide/Clu/Insr/Fzd5/Tlr2/Itm2b/Lrp8	12
GO:0042626	ATPase-coupled transmembrane transporter activity	16/2063	108/28407	0.00490913971207705	0.0277866840013681	0.0190897052677089	Abcc3/Abcg2/Abcg8/Atp6v0e2/Tap1/Atp13a3/Atp7a/Atp2c1/Tap2/Atp6v0a2/Abcg5/Atp13a2/Abcd3/Abcb6/Atp5f1e/Abcb7	16
GO:0015108	chloride transmembrane transporter activity	18/2063	128/28407	0.00520207128457284	0.0290382143781087	0.0199495180479739	Clca3a2/Clca3b/Apol10a/Clca4b/Slc12a6/Clca4a/Apol8/Slc17a8/Slc26a2/Slc26a10/Clic5/Slc26a3/Slc18a2/Ano7/Slc18a1/Slc12a8/Slc6a1/Slc1a1	18
GO:0051721	protein phosphatase 2A binding	8/2063	38/28407	0.0052268812368857	0.0290382143781087	0.0199495180479739	Vim/Dab2ip/Hmgcr/Bcl2/Strn/Adcy8/Cpd/Igbp1	8
GO:0015175	neutral L-amino acid transmembrane transporter activity	9/2063	46/28407	0.00522986708353587	0.0290382143781087	0.0199495180479739	Slc7a5/Slc1a3/Slc1a5/Slc38a2/Slc1a2/Slc6a7/Slc38a4/Slc43a2/Slc1a1	9
GO:0060590	ATPase regulator activity	9/2063	46/28407	0.00522986708353587	0.0290382143781087	0.0199495180479739	Bag2/Grpel2/Sil1/Rab4a/Hyou1/Dnaja1/Tsc1/Dnajb4/Bag3	9
GO:0008509	monoatomic anion transmembrane transporter activity	20/2063	148/28407	0.00527709373394465	0.0291615701126989	0.020034264562394	Clca3a2/Clca3b/Apol10a/Clca4b/Slc12a6/Clca4a/Apol8/Slc5a6/Slc17a8/Slc26a2/Slc26a10/Clic5/Slc26a3/Slc18a2/Ano7/Slc1a2/Slc18a1/Slc12a8/Slc6a1/Slc1a1	20
GO:0016504	peptidase activator activity	11/2063	63/28407	0.0053118361918187	0.0292150990550028	0.0200710394338333	Ctsh/Fbln1/App/Cflar/Nlrc4/Aim2/Ctsl/Ctss/Wdr48/Pycard/Tnfrsf10b	11
GO:0003724	RNA helicase activity	12/2063	72/28407	0.00542860426647036	0.029717148238049	0.0204159518002666	Ddx21/Ddx20/Ddx39a/Mov10/Dhx32/Ddx50/Eif4a1/Rigi/Ddx49/Eif4a3/Supv3l1/Ddx42	12
GO:0043236	laminin binding	7/2063	31/28407	0.00589445334775834	0.0321165074929263	0.0220643334857063	Itga2/Ncl/Pxdn/Slit2/Rpsa/Adgrg6/Ctss	7
GO:0048038	quinone binding	5/2063	17/28407	0.00594085192319259	0.032218759732291	0.022134581706485	Aoc1/Coq10b/ND4/Etfdh/Dhodh	5
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	11/2063	64/28407	0.00600281125955385	0.0324040644844435	0.0222618877608211	Srm/Mgst2/Fdps/Gstt1/Mat2a/Fdft1/Mgst1/Gsta3/Gsta1/Mgst3/Cox10	11
GO:0005540	hyaluronic acid binding	6/2063	24/28407	0.0062786482376969	0.0337368840790534	0.0231775469749568	Hmmr/Cd44/Impg1/C1qbp/Vcan/Cemip	6
GO:0008186	ATP-dependent activity, acting on RNA	12/2063	74/28407	0.00678554323145189	0.0362933183847381	0.0249338406525103	Ddx21/Ddx20/Ddx39a/Mov10/Dhx32/Ddx50/Eif4a1/Rigi/Ddx49/Eif4a3/Supv3l1/Ddx42	12
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	9/2063	48/28407	0.00698852235914519	0.0368715704559425	0.0253311050979256	Cdkn2b/Cnppd1/Ccnl1/Ccne1/Ccnf/Ccnb1/Ccnh/Ccnj/Ccno	9
GO:0016879	ligase activity, forming carbon-nitrogen bonds	9/2063	48/28407	0.00698852235914519	0.0368715704559425	0.0253311050979256	Asns/Mthfd1l/Fpgs/Cad/Gart/Ifnar1/Ctps1/Ttll7/Gmps	9
