gene,fold.change,p.adjvalue,rank,pvalue
2210404E10Rik,0,1,0.00E+00,
2210406O10Rik,-0.018043014,0.906152206,-9.76E-02,0.798795389
2210408F21Rik,0.0003451,1,2.58E-03,0.994087197
2210408I21Rik,0.051555304,0.787359081,2.33E-01,0.584654132
2210409D07Rik,0.109824075,1,1.39E+00,0.041015517
2210414B05Rik,-0.009095885,1,-1.84E-01,0.654556506
2210416O15Rik,0,1,0.00E+00,
2210417A02Rik,0.119380623,0.395508572,7.64E-01,0.172123023
2210418O10Rik,0.067344133,1,1.15E+00,0.070849493
2210420H20Rik,-0.008718631,1,-7.16E-02,0.848070507
2300002M23Rik,0,1,0.00E+00,
2300003K06Rik,0,1,0.00E+00,
2300009A05Rik,-0.179770928,0.228639186,-1.15E+00,0.071390055
2310001H17Rik,0.078426795,0.648171759,3.90E-01,0.4074288
2310001K24Rik,0.02453351,1,4.74E-01,0.335771245
2310002D06Rik,-0.036818818,1,-4.87E-01,0.325798655
2310002F09Rik,0,1,0.00E+00,
2310002L09Rik,0,1,0.00E+00,
2310003N18Rik,0,1,0.00E+00,
2310005A03Rik,-0.008680944,1,-1.75E-01,0.6688176
2310005E17Rik,0,1,0.00E+00,
2310008N11Rik,-0.008099799,1,-8.94E-02,0.813921482
2310009B15Rik,0.064724084,0.717132027,3.12E-01,0.487773594
2310010J17Rik,-0.077018243,0.639471836,-4.02E-01,0.396420429
2310011J03Rik,-0.033389713,0.847086018,-1.69E-01,0.67765702
2310015A10Rik,0.083974543,0.62466652,4.21E-01,0.379129786
2310015A16Rik,0,1,0.00E+00,
2310015D24Rik,-0.008680944,1,-1.75E-01,0.6688176
2310015K22Rik,0,1,0.00E+00,
2310016D03Rik,0.009322454,1,1.87E-01,0.650603056
2310016D23Rik,0,1,0.00E+00,
2310016G11Rik,-0.026134285,0.898176243,-1.08E-01,0.779945665
2310020H05Rik,0,1,0.00E+00,
2310022A10Rik,0.051021354,0.787359081,2.33E-01,0.584620688
2310022B05Rik,-0.039106204,0.80886887,-2.09E-01,0.617666551
2310026I22Rik,0,1,0.00E+00,
2310030A07Rik,0,1,0.00E+00,
2310030G06Rik,0.079999764,0.595685967,4.57E-01,0.348810545
2310033P09Rik,-0.02296566,0.900834303,-1.05E-01,0.785195905
2310034C09Rik,0,1,0.00E+00,
2310034G01Rik,-0.120626124,0.392440567,-7.69E-01,0.170073972
2310034O05Rik,0,1,0.00E+00,
2310039H08Rik,-0.203167288,0.141444483,-1.47E+00,0.03418931
2310039L15Rik,0.017899015,1,3.84E-01,0.413115165
2310040G24Rik,-0.003728785,0.985074484,-1.41E-02,0.968135372
2310043L19Rik,0.025355294,1,3.56E-01,0.440068153
2310043M15Rik,-0.034898469,1,-6.10E-01,0.245507514
2310043O21Rik,0.137946722,0.322420623,9.12E-01,0.122490207
2310047D07Rik,-0.004243056,1,-4.07E-02,0.910526459
2310047K21Rik,-0.135016091,0.327054113,-9.01E-01,0.125730494
2310057J18Rik,0.025347683,0.714652376,3.15E-01,0.484345647
2310057M21Rik,0.053549283,0.763480076,2.59E-01,0.550870754
2310057N15Rik,0,1,0.00E+00,
2310058D17Rik,0.023410821,0.890085139,1.16E-01,0.764727145
2310058N22Rik,0,1,0.00E+00,
2310061I04Rik,-0.221192343,0.064091654,-1.96E+00,0.011036232
2310061N02Rik,-0.008680944,1,-1.75E-01,0.6688176
2310065F04Rik,-0.009095885,1,-1.84E-01,0.654556506
2310067E19Rik,0,1,0.00E+00,
2310068J16Rik,-0.003577141,0.98010795,-1.85E-02,0.958379813
2310069B03Rik,-0.006552315,1,-4.80E-02,0.895462288
2310069G16Rik,-0.045283598,1,-8.22E-01,0.150747936
2310075C17Rik,0,1,0.00E+00,
2310075K07Rik,0.008035651,0.965065097,3.50E-02,0.922536121
2310079G19Rik,0,1,0.00E+00,
2310081J21Rik,0,1,0.00E+00,
2400006E01Rik,-0.017013433,1,-9.78E-02,0.79831939
2410002F23Rik,-0.293562794,0.038085516,-2.28E+00,0.005210111
2410003I16Rik,0.000900295,1,5.24E-03,0.988008493
2410003L11Rik,0.008274284,1,1.46E-01,0.713739234
2410004B18Rik,-0.003638367,0.984391146,-1.48E-02,0.966558686
2410004I01Rik,0.011431264,1,2.35E-01,0.581892658
2410004P03Rik,0.016540309,1,2.57E-01,0.553898671
2410006H16Rik,0.115288809,0.431504007,7.01E-01,0.199117938
2410012E07Rik,0,1,0.00E+00,
2410017I17Rik,0.038226497,1,5.36E-01,0.291269573
2410018L13Rik,0,1,0.00E+00,
2410021H03Rik,0,1,0.00E+00,
2410022M11Rik,-0.190411904,0.214963895,-1.19E+00,0.064561003
2410080I02Rik,-0.196440258,0.193372711,-1.26E+00,0.055451281
2410124H12Rik,-0.033379084,1,-2.03E-01,0.626446042
2410137M14Rik,0,1,0.00E+00,
2500002B13Rik,0.175562653,0.261706364,1.05E+00,0.088294359
2500004C02Rik,0.381888939,0.036440669,2.31E+00,0.004893766
2510002D24Rik,-0.039352218,0.825435248,-1.91E-01,0.644418746
2510003B16Rik,0.07602353,0.623498034,4.23E-01,0.377950878
2510009E07Rik,0.115411589,0.453325185,6.66E-01,0.215774456
2510022D24Rik,-0.296007749,0.012420164,-2.95E+00,0.001121191
2510039O18Rik,0.181281408,0.078218749,1.84E+00,0.014386935
2600006K01Rik,0,1,0.00E+00,
2600014E21Rik,-0.003634053,1,-3.02E-02,0.932748583
2610008E11Rik,-0.032460091,0.862594876,-1.51E-01,0.706698447
2610016A17Rik,-0.040437013,1,-7.38E-01,0.182806916
2610017A05Rik,-0.066857726,1,-5.61E-01,0.275101719
2610020C07Rik,-0.166906848,0.264858405,-1.05E+00,0.089761258
2610027F03Rik,0,1,0.00E+00,
2610027K06Rik,0.033594637,1,4.70E-01,0.338851438
2610028E06Rik,0,1,0.00E+00,
2610028H24Rik,0,1,0.00E+00,
2610029K11Rik,0.029297012,0.884676008,1.24E-01,0.752230459
2610035D17Rik,-0.38279912,0.006780804,-3.30E+00,0.000501338
2610035F20Rik,0,1,0.00E+00,
2610037D02Rik,0,1,0.00E+00,
2610042L04Rik,-0.147153683,1,-1.14E+00,0.073150169
2610203C22Rik,-0.03820931,1,-4.62E-01,0.345380327
2610206C17Rik,0.002321079,0.987588136,1.21E-02,0.972531089
2610300M13Rik,0,1,0.00E+00,
2610306M01Rik,-0.110444396,0.478826502,-6.26E-01,0.236857947
2610307P16Rik,0.013597383,1,1.83E-01,0.656877217
2610316D01Rik,0,1,0.00E+00,
2610318M16Rik,-0.046115631,1,-3.59E-01,0.437761942
2610318N02Rik,-0.062321198,0.720724574,-3.07E-01,0.493543197
2610507I01Rik,-0.440430524,0.021906836,-2.62E+00,0.00240054
2610524H06Rik,-0.042453587,0.800546268,-2.17E-01,0.60631738
2610528J11Rik,0.179251088,0.138370066,1.48E+00,0.032963766
2700003A03Rik,-0.015361789,1,-1.42E-01,0.720764682
2700012I20Rik,-0.037827023,1,-2.61E-01,0.548228242
2700038G22Rik,-0.045634207,0.811043102,-2.07E-01,0.620962581
2700046A07Rik,-0.03820931,1,-4.62E-01,0.345380327
2700049A03Rik,0.04358236,0.812651568,2.05E-01,0.623802297
2700054A10Rik,-0.006719548,0.970883932,-2.81E-02,0.93729554
2700062C07Rik,-0.063389414,0.728391812,-2.98E-01,0.502937203
2700068H02Rik,-0.053474325,1,-4.95E-01,0.320122708
2700069I18Rik,0,1,0.00E+00,
2700070H01Rik,0,1,0.00E+00,
2700089I24Rik,-0.017502916,1,-2.01E-01,0.629814269
2700097O09Rik,-0.022733217,0.905228661,-9.88E-02,0.796514875
2810001A02Rik,-0.11163887,0.486328879,-6.12E-01,0.244349451
2810001G20Rik,-0.166569607,0.287878875,-9.88E-01,0.102813884
2810002D19Rik,0.047532907,0.795184598,2.25E-01,0.59627773
2810004N23Rik,0.010274889,0.953252092,4.70E-02,0.897341737
2810013P06Rik,0.011408631,0.954419473,4.58E-02,0.899977004
2810021J22Rik,0.245356899,0.096467531,1.72E+00,0.019214258
2810025M15Rik,-0.253418788,0.070534881,-1.90E+00,0.012580783
2810029C07Rik,0.027017917,1,1.86E-01,0.650966622
2810030D12Rik,0.138358706,0.352047704,8.49E-01,0.141564156
2810032G03Rik,0,1,0.00E+00,
2810039B14Rik,-0.027902869,0.875755395,-1.35E-01,0.732783632
2810047C21Rik1,0.010732042,1,8.16E-02,0.82873578
2810048H02Rik,0,1,0.00E+00,
2810049E08Rik,0,1,0.00E+00,
2810403D21Rik,0.033813803,0.859393607,1.55E-01,0.700031444
2810404M03Rik,0.00257264,1,1.56E-02,0.964690255
2810405F15Rik,-0.008680944,1,-1.75E-01,0.6688176
2810405F17Rik,-0.028990986,0.858118277,-1.56E-01,0.697614156
2810407A14Rik,0.011431264,1,2.35E-01,0.581892658
2810408A11Rik,0.010177254,0.959863297,3.97E-02,0.912551739
2810408B13Rik,0.025721421,1,1.83E-01,0.656751663
2810408I11Rik,-0.223975938,0.157454439,-1.40E+00,0.040229587
2810414N06Rik,-0.056739613,0.692801063,-3.39E-01,0.458105298
2810425M01Rik,-0.042020657,1,-5.19E-01,0.30299998
2810429I04Rik,-0.425323354,0.031168875,-2.40E+00,0.003944769
2810433D01Rik,-0.014310176,1,-3.07E-01,0.493486811
2810442N19Rik,-0.020869828,1,-1.60E-01,0.691844852
2810449D17Rik,-0.047252428,0.80725614,-2.11E-01,0.615726697
2810454H06Rik,-0.085940666,0.57043692,-4.91E-01,0.322628066
2810459M11Rik,0.061638911,0.692801063,3.39E-01,0.457786712
2810471M01Rik,0,1,0.00E+00,
2900005J15Rik,-0.05799248,0.718649598,-3.09E-01,0.490407876
2900009J06Rik,-0.033933797,1,-2.08E-01,0.618963738
2900024J01Rik,-0.027197907,1,-1.68E-01,0.678931024
2900026A02Rik,0.350373616,0.007177491,3.26E+00,0.000550154
2900040C04Rik,0,1,0.00E+00,
2900041M22Rik,-0.00238002,1,-3.23E-02,0.928338549
2900052L18Rik,0.010671611,0.952557164,4.76E-02,0.896218806
2900052N01Rik,0,1,0.00E+00,
2900057B20Rik,0,1,0.00E+00,
2900060B14Rik,-0.145208736,0.318894739,-9.20E-01,0.120212131
2900060L22Rik,0.002785031,1,3.05E-02,0.932093705
2900060N12Rik,0,1,0.00E+00,
2900076A07Rik,0.013075194,0.94793616,5.26E-02,0.885967902
2900079G21Rik,0,1,0.00E+00,
2900089D17Rik,0.033450732,0.858830979,1.56E-01,0.698936672
2900092C05Rik,-0.017338366,1,-3.64E-01,0.43277503
2900092D14Rik,0,1,0.00E+00,
2900093K20Rik,-0.064832068,0.637415882,-4.04E-01,0.394058273
3010001F23Rik,-0.005172615,1,-7.52E-02,0.840978742
3010003L21Rik,-0.318254444,0.046118781,-2.16E+00,0.006893416
3100003L05Rik,0,1,0.00E+00,
3110004A20Rik,0.011431264,1,2.35E-01,0.581892658
3110006O06Rik,0.01428311,1,2.22E-01,0.599446351
3110009E18Rik,0.050418393,0.779109577,2.42E-01,0.572545725
3110009F21Rik,0,1,0.00E+00,
3110015C05Rik,0,1,0.00E+00,
3110021A11Rik,0.00125803,1,1.94E-02,0.956315235
3110039M20Rik,0,1,0.00E+00,
3110040M04Rik,-0.01810578,1,-1.87E-01,0.65028145
3110040N11Rik,-0.092011001,0.552345408,-5.15E-01,0.305351396
3110045C21Rik,-0.114383171,0.40727507,-7.42E-01,0.180926081
3110053B16Rik,0.07782901,0.633795765,4.10E-01,0.389216962
3110056K07Rik,-0.230361498,0.131601574,-1.51E+00,0.030628242
3110067G11Rik,0,1,0.00E+00,
3110070M22Rik,-0.024082962,1,-1.52E-01,0.704835713
3110082I17Rik,-0.31030089,0.02503388,-2.54E+00,0.002880883
3110082J24Rik,0.00125803,1,1.94E-02,0.956315235
3110083C13Rik,0.009444294,1,9.16E-02,0.809843046
3110099E03Rik,0.012400795,1,1.85E-01,0.653466474
3200001D21Rik,-0.005191475,1,-9.87E-02,0.7966536
3222401L13Rik,0,1,0.00E+00,
3300002A11Rik,0.057619672,1,4.66E-01,0.341658808
3300002I08Rik,0.296387433,0.024788499,2.55E+00,0.002838839
3300002P09Rik,0.034807554,0.863036438,1.50E-01,0.70795283
3300002P13Rik,0,1,0.00E+00,
3300005D01Rik,-0.059512234,1,-4.08E-01,0.390774233
3425401B19Rik,0,1,0.00E+00,
3632454L22Rik,-0.009095885,1,-1.84E-01,0.654556506
3830403N18Rik,-0.035861867,1,-3.52E-01,0.444935021
3830408C21Rik,0.093629988,0.509410207,5.78E-01,0.264457805
3830432H09Rik,0.011431264,1,2.35E-01,0.581892658
3930402G23Rik,-0.00420876,0.98041584,-1.83E-02,0.958778982
4122401K19Rik,0.048853032,1,3.18E-01,0.480504765
4631405J19Rik,0.036473075,1,5.70E-01,0.269129657
4632404H12Rik,0.003709303,0.985033685,1.41E-02,0.968026699
4632427E13Rik,-0.192015706,0.175190383,-1.32E+00,0.04763949
4632428C04Rik,0.064753118,0.692801063,3.39E-01,0.458058348
4732414G09Rik,0,1,0.00E+00,
4732416N19Rik,-0.274848373,0.096310909,-1.72E+00,0.019165267
4732419C18Rik,-0.113182801,0.426803426,-7.09E-01,0.195643498
4732440D04Rik,0.059539903,0.652809306,3.85E-01,0.412164272
4732465J04Rik,0.088464595,1,1.01E+00,0.097094229
4732471J01Rik,-0.350164686,0.024679547,-2.55E+00,0.002824643
4732490B19Rik,0.028879388,0.883343928,1.27E-01,0.747205928
4732491K20Rik,0.020755439,0.884816276,1.23E-01,0.753269719
4732496C06Rik,0.008616337,0.955092183,4.50E-02,0.901499569
4831407H17Rik,0,1,0.00E+00,
4831440D22Rik,0,1,0.00E+00,
4831440E17Rik,-0.020827588,0.900834303,-1.04E-01,0.786512903
4833407H14Rik,0.023629376,0.883343928,1.26E-01,0.747842982
4833411C07Rik,0,1,0.00E+00,
4833412C05Rik,0,1,0.00E+00,
4833413N01Rik,-0.013503021,1,-1.77E-01,0.665744253
4833415N18Rik,-0.056948466,1,-9.48E-01,0.112627292
4833417C18Rik,-0.037255368,1,-2.29E-01,0.589818167
4833418N02Rik,0.222899943,0.155268992,1.40E+00,0.039381421
4833419F23Rik,-0.036010635,1,-3.54E-01,0.442296793
4833420G17Rik,0.149312201,0.294063503,9.74E-01,0.106066765
4833422C13Rik,0.006257445,1,7.30E-02,0.845357511
4833422M21Rik,0,1,0.00E+00,
4833427F10Rik,0,1,0.00E+00,
4833428L15Rik,0,1,0.00E+00,
4833438C02Rik,0.142546452,0.345591967,8.63E-01,0.137067491
4833439F03Rik,0.001238061,0.993563728,6.57E-03,0.984986598
4833439L19Rik,0.109931749,0.363378271,8.26E-01,0.149169036
4833447I15Rik,-0.080940754,0.601843977,-4.50E-01,0.355144611
4921504A21Rik,0,1,0.00E+00,
4921504E06Rik,-0.010195306,1,-2.09E-01,0.617510578
4921507G05Rik,0.009322454,1,1.87E-01,0.650603056
4921508D12Rik,0,1,0.00E+00,
4921509C19Rik,0,1,0.00E+00,
4921509O07Rik,-0.005975466,1,-8.68E-02,0.818797003
4921511C10Rik,-0.008680944,1,-1.75E-01,0.6688176
4921511I17Rik,-0.02476796,1,-4.67E-01,0.341275311
4921513H07Rik,0,1,0.00E+00,
4921513I03Rik,-0.010195306,1,-2.09E-01,0.617510578
4921515E04Rik,-0.008680944,1,-1.75E-01,0.6688176
4921515G04Rik,0.028361694,1,2.76E-01,0.529515349
4921517D16Rik,0,1,0.00E+00,
4921517D22Rik,0,1,0.00E+00,
4921518K17Rik,0.000842069,1,1.17E-02,0.973420281
4921522P10Rik,-0.155171689,1,-1.24E+00,0.057150746
4921524J17Rik,-0.021100289,0.914224681,-9.02E-02,0.812469751
4921524L21Rik,0,1,0.00E+00,
4921525D07Rik,0,1,0.00E+00,
4921525O09Rik,-0.074026047,1,-7.12E-01,0.194057264
4921528I07Rik,0.009322454,1,1.87E-01,0.650603056
4921529L05Rik,0.025355294,1,3.56E-01,0.440068153
4921531C22Rik,-0.246879441,0.126066455,-1.54E+00,0.028699339
4921531P14Rik,0,1,0.00E+00,
4921534H16Rik,0,1,0.00E+00,
4921536K21Rik,0.422021554,0.025496167,2.53E+00,0.002953608
4921539E11Rik,0.00125803,1,1.94E-02,0.956315235
4922502B01Rik,-0.021023562,1,-4.02E-01,0.396399789
4922502H24Rik,0,1,0.00E+00,
4922502N22Rik,0,1,0.00E+00,
4930401C15Rik,0,1,0.00E+00,
4930401G09Rik,0,1,0.00E+00,
4930401O10Rik,-0.0092369,1,-1.27E-01,0.746876724
4930401O12Rik,-0.056260432,1,-9.37E-01,0.115497381
4930402D18Rik,0,1,0.00E+00,
4930402F06Rik,0,1,0.00E+00,
4930402F11Rik,0,1,0.00E+00,
4930402K13Rik,0,1,0.00E+00,
4930403D09Rik,0,1,0.00E+00,
4930404A05Rik,0,1,0.00E+00,
4930404H11Rik,-0.012018051,1,-1.09E-01,0.778738916
4930404H24Rik,0.009555782,1,1.49E-01,0.710057435
4930404I05Rik,-0.12704597,1,-1.06E+00,0.087225731
4930404I20Rik,0,1,0.00E+00,
4930404K13Rik,0,1,0.00E+00,
4930405A10Rik,0,1,0.00E+00,
4930405A21Rik,0.020856855,1,1.31E-01,0.739413089
4930405D01Rik,-0.009095885,1,-1.84E-01,0.654556506
4930405D11Rik,0,1,0.00E+00,
4930405H06Rik,0,1,0.00E+00,
4930405J17Rik,-0.009095885,1,-1.84E-01,0.654556506
4930405L22Rik,0,1,0.00E+00,
4930405O22Rik,0,1,0.00E+00,
4930406D18Rik,0.075315397,1,6.14E-01,0.243309645
4930407G08Rik,0,1,0.00E+00,
4930407I02Rik,0,1,0.00E+00,
4930407I10Rik,-0.008680944,1,-1.75E-01,0.6688176
4930407I19Rik,0,1,0.00E+00,
4930412B13Rik,0.009322454,1,1.87E-01,0.650603056
4930412C18Rik,0.02379027,1,1.91E-01,0.6447351
4930412E21Rik,-0.013522455,1,-2.90E-01,0.512333493
4930412F09Rik,0,1,0.00E+00,
4930412M03Rik,0.069177044,1,5.22E-01,0.300330941
4930413E15Rik,0,1,0.00E+00,
4930413E20Rik,0,1,0.00E+00,
4930413F20Rik,0,1,0.00E+00,
4930413G21Rik,-0.008892394,1,-5.60E-02,0.87898832
4930413M19Rik,0,1,0.00E+00,
4930414F18Rik,0,1,0.00E+00,
4930414N06Rik,-0.069884599,1,-6.51E-01,0.223563335
4930417H01Rik,0.112299902,0.356590094,8.40E-01,0.144582338
4930417O13Rik,-0.026507641,1,-3.11E-01,0.488833494
4930417O22Rik,0,1,0.00E+00,
4930419G24Rik,0,1,0.00E+00,
4930420G21Rik,0,1,0.00E+00,
4930422I22Rik,-0.026145572,1,-3.46E-01,0.450550291
4930422M22Rik,0.003341337,1,3.00E-02,0.93324827
4930423B08Rik,-0.138239426,1,-1.33E+00,0.046929427
4930423D24Rik,0,1,0.00E+00,
4930423M02Rik,0,1,0.00E+00,
4930424E08Rik,0,1,0.00E+00,
4930425K10Rik,0,1,0.00E+00,
4930425L21Rik,0,1,0.00E+00,
4930425O10Rik,0,1,0.00E+00,
4930426D05Rik,0.009322454,1,1.87E-01,0.650603056
4930426I24Rik,-0.026679265,1,-1.82E-01,0.657306287
4930426L09Rik,-0.026492533,1,-5.36E-01,0.291356203
4930428D20Rik,0,1,0.00E+00,
4930428E07Rik,0,1,0.00E+00,
4930428G15Rik,0.042791028,0.79510829,2.25E-01,0.596054446
4930428O21Rik,-0.030067063,1,-3.92E-01,0.405676499
4930429B21Rik,0.002677895,1,1.73E-02,0.960858458
4930429C20Rik,0,1,0.00E+00,
4930429D17Rik,0,1,0.00E+00,
4930429F11Rik,0,1,0.00E+00,
4930429F24Rik,0.036392262,1,2.48E-01,0.564744482
4930429H19Rik,0,1,0.00E+00,
4930429P21Rik,0,1,0.00E+00,
4930430E12Rik,-0.014310176,1,-3.07E-01,0.493486811
4930430F21Rik,0,1,0.00E+00,
4930430J02Rik,0,1,0.00E+00,
4930431F10Rik,0,1,0.00E+00,
4930431F12Rik,0.011431264,1,2.35E-01,0.581892658
4930431P03Rik,0,1,0.00E+00,
4930431P22Rik,0,1,0.00E+00,
4930432E11Rik,0,1,0.00E+00,
4930432J09Rik,0,1,0.00E+00,
4930432L08Rik,0,1,0.00E+00,
4930432M17Rik,-0.005312979,1,-7.24E-02,0.84643642
4930432O09Rik,-0.005975466,1,-8.68E-02,0.818797003
4930433B08Rik,0,1,0.00E+00,
4930433I11Rik,0,1,0.00E+00,
4930433N12Rik,0,1,0.00E+00,
4930434B07Rik,0,1,0.00E+00,
4930434J06Rik,0,1,0.00E+00,
4930434J08Rik,-0.220772819,0.150966926,-1.42E+00,0.03763927
4930435F18Rik,0,1,0.00E+00,
4930437M23Rik,0,1,0.00E+00,
4930438A08Rik,-0.021023562,1,-4.02E-01,0.396399789
4930438E09Rik,0,1,0.00E+00,
4930439A04Rik,0.003921189,1,2.17E-02,0.951230083
4930439D14Rik,-0.01042191,1,-9.68E-02,0.800221629
4930440C22Rik,0,1,0.00E+00,
4930440I19Rik,-0.009095885,1,-1.84E-01,0.654556506
4930441H08Rik,0,1,0.00E+00,
4930441J16Rik,0,1,0.00E+00,
4930442E04Rik,0,1,0.00E+00,
4930442J19Rik,0,1,0.00E+00,
4930442L01Rik,0,1,0.00E+00,
4930443O20Rik,-0.010195306,1,-2.09E-01,0.617510578
4930444A19Rik,-0.061744331,1,-8.09E-01,0.155094734
4930444F02Rik,0,1,0.00E+00,
4930444M15Rik,-0.027449517,1,-2.55E-01,0.555337623
4930444P10Rik,-0.062255688,1,-7.78E-01,0.166876251
4930445E18Rik,0,1,0.00E+00,
4930445K14Rik,-0.065239348,0.7156339,-3.14E-01,0.485558897
4930445N06Rik,-0.028000798,1,-5.64E-01,0.27314304
4930445N08Rik,0.021395485,1,4.17E-01,0.38242748
4930445N18Rik,0,1,0.00E+00,
4930447A16Rik,-0.139478972,1,-1.52E+00,0.030384411
4930447C04Rik,0,1,0.00E+00,
4930447F24Rik,-0.375779138,0.051028645,-2.10E+00,0.007975446
4930447J18Rik,0,1,0.00E+00,
4930447K03Rik,-0.017228809,1,-1.14E-01,0.768923048
4930447M23Rik,-0.014310176,1,-3.07E-01,0.493486811
4930447N08Rik,-0.005191475,1,-9.87E-02,0.7966536
4930448C13Rik,0,1,0.00E+00,
4930448E22Rik,-0.017338366,1,-3.64E-01,0.43277503
4930448F12Rik,0,1,0.00E+00,
4930448H16Rik,0,1,0.00E+00,
4930448I06Rik,0,1,0.00E+00,
4930448I18Rik,0,1,0.00E+00,
4930449C09Rik,0.007831447,1,1.16E-01,0.765779922
4930449E01Rik,0,1,0.00E+00,
4930449E18Rik,0,1,0.00E+00,
4930449I24Rik,0,1,0.00E+00,
4930451E10Rik,-0.015434828,1,-2.25E-01,0.595579595
4930451I11Rik,0,1,0.00E+00,
4930452A19Rik,0,1,0.00E+00,
4930452G13Rik,0,1,0.00E+00,
4930452N14Rik,0,1,0.00E+00,
4930453L07Rik,0,1,0.00E+00,
4930453N24Rik,-0.020209348,0.918049712,-8.58E-02,0.820773768
4930455B14Rik,0,1,0.00E+00,
4930455C13Rik,-0.045496013,1,-6.13E-01,0.243575892
4930455D15Rik,-0.0048585,1,-4.04E-02,0.911082605
4930455F16Rik,0.009322454,1,1.87E-01,0.650603056
4930455G09Rik,-0.066642878,1,-5.52E-01,0.280413987
4930455H04Rik,0,1,0.00E+00,
4930455J16Rik,0,1,0.00E+00,
4930456A14Rik,-0.036477201,0.817293002,-2.00E-01,0.631421184
4930456L15Rik,0,1,0.00E+00,
4930458A03Rik,0,1,0.00E+00,
4930458D05Rik,-0.009256021,0.963354306,-3.70E-02,0.918292515
4930459C07Rik,-0.017338366,1,-3.64E-01,0.43277503
4930459L07Rik,0,1,0.00E+00,
4930461C15Rik,0.009322454,1,1.87E-01,0.650603056
4930461G14Rik,0.049533357,1,4.00E-01,0.39806828
4930463O16Rik,0,1,0.00E+00,
4930465K10Rik,0,1,0.00E+00,
4930465M20Rik,0,1,0.00E+00,
4930467D21Rik,0,1,0.00E+00,
4930467J12Rik,0,1,0.00E+00,
4930467K11Rik,-0.02402648,1,-2.31E-01,0.587939401
4930469K13Rik,-0.0041386,1,-4.42E-02,0.903150835
4930470B04Rik,-0.003864082,1,-2.24E-02,0.949826551
4930470G03Rik,-0.185235844,1,-1.35E+00,0.044166788
4930470H14Rik,0,1,0.00E+00,
4930470O06Rik,0.005173313,1,9.81E-02,0.797832402
4930470P17Rik,0,1,0.00E+00,
4930471C04Rik,0.022161714,1,2.27E-01,0.592677071
4930471E19Rik,0,1,0.00E+00,
4930471G03Rik,0,1,0.00E+00,
4930471G24Rik,0,1,0.00E+00,
4930471L23Rik,0,1,0.00E+00,
4930471M09Rik,0.007994462,1,6.93E-02,0.852454172
4930473A02Rik,-0.091823491,1,-7.43E-01,0.180515121
4930473H19Rik,-0.001061846,1,-1.29E-02,0.970793179
4930473O22Rik,0,1,0.00E+00,
4930474G06Rik,0,1,0.00E+00,
4930474H20Rik,-0.009095885,1,-1.84E-01,0.654556506
4930474M22Rik,-0.162945177,1,-1.42E+00,0.03759533
4930474N05Rik,0,1,0.00E+00,
4930474N09Rik,0,1,0.00E+00,
4930477N07Rik,0,1,0.00E+00,
4930478L05Rik,0,1,0.00E+00,
4930478P22Rik,0,1,0.00E+00,
4930479D17Rik,-0.004386767,1,-3.94E-02,0.9132478
4930479H17Rik,0.01624592,0.932974431,6.90E-02,0.853139863
4930480E11Rik,0,1,0.00E+00,
4930480G23Rik,-0.009095885,1,-1.84E-01,0.654556506
4930480K15Rik,0,1,0.00E+00,
4930480K23Rik,0.122430986,0.446362712,6.76E-01,0.210720242
4930480M12Rik,0,1,0.00E+00,
4930481A15Rik,0.384078704,0.025287635,2.54E+00,0.002913606
4930481B07Rik,-0.058210087,0.724676622,-3.03E-01,0.498051212
4930482G09Rik,0,1,0.00E+00,
4930483J18Rik,-0.006642248,1,-4.47E-02,0.902205445
4930483K19Rik,-0.084322047,1,-7.43E-01,0.180871066
4930483O08Rik,-0.030849723,1,-2.31E-01,0.587246039
4930484H19Rik,0,1,0.00E+00,
4930486F22Rik,0,1,0.00E+00,
4930486I03Rik,0,1,0.00E+00,
4930486L24Rik,0,1,0.00E+00,
4930487D11Rik,0,1,0.00E+00,
4930487H11Rik,0,1,0.00E+00,
4930488B22Rik,0,1,0.00E+00,
4930488L21Rik,-0.009095885,1,-1.84E-01,0.654556506
4930488N24Rik,0,1,0.00E+00,
4930500A05Rik,0,1,0.00E+00,
4930500F04Rik,0.032966171,1,6.15E-01,0.242813962
4930500F10Rik,-0.039941728,1,-3.44E-01,0.45272342
4930500G05Rik,0.099720904,1,1.56E+00,0.027541616
4930500H12Rik,0,1,0.00E+00,
4930500L23Rik,0,1,0.00E+00,
4930502A04Rik,0,1,0.00E+00,
4930502C15Rik,-0.129523551,1,-1.17E+00,0.067073578
4930502E09Rik,-0.005354283,1,-5.84E-02,0.874087086
4930503E14Rik,0.009322454,1,1.87E-01,0.650603056
4930503F20Rik,0,1,0.00E+00,
4930503L19Rik,-0.026346326,0.897247137,-1.09E-01,0.777629328
4930503O07Rik,0,1,0.00E+00,
4930504C09Rik,0,1,0.00E+00,
4930504D19Rik,0,1,0.00E+00,
4930505A04Rik,0,1,0.00E+00,
4930505G20Rik,0,1,0.00E+00,
4930505K13Rik,0,1,0.00E+00,
4930505K14Rik,0.011431264,1,2.35E-01,0.581892658
4930505M18Rik,0,1,0.00E+00,
4930505N22Rik,-0.013780874,0.932092364,-6.99E-02,0.851259381
4930505O20Rik,0,1,0.00E+00,
4930506A18Rik,0.143526343,0.333634487,8.87E-01,0.129569266
4930506C21Rik,-0.042899739,1,-3.13E-01,0.486777952
4930507D05Rik,-0.116606389,1,-9.72E-01,0.106570327
